检查项,性质,业务编码,业务名称,说明,原始数据
证据原文重复,阻断,,,同一来源、同一页码、同一原文存在多个证据节点；按内容指纹识别，不按显示名称识别。,"{""source_name"": ""《内科学（第10版）》"", ""source_page"": """", ""evidence_excerpt"": ""致心律失常作用的定义是抗心律失常药物治疗可能导致新的心律失常或使原有心律失常加重"", ""duplicate_count"": 2, ""codes"": [""CARD-SKELETON-20260709-EVID-BACKFILL-38BCAE6E31F76E1C"", ""CARD-SKELETON-FULL-20260709-EVID-BACKFILL-0A36D49BA921EFCA""]}"
证据原文重复,阻断,,,同一来源、同一页码、同一原文存在多个证据节点；按内容指纹识别，不按显示名称识别。,"{""source_name"": ""《内科学（第10版）》"", ""source_page"": """", ""evidence_excerpt"": ""如充血性心力衰竭、已应用洋地黄类药物与利尿剂、QT间期延长的病人在使用抗心律失常药物时更易发生致心律失常作用"", ""duplicate_count"": 2, ""codes"": [""CARD-SKELETON-20260709-EVID-BACKFILL-55C6D715584F555F"", ""CARD-SKELETON-FULL-20260709-EVID-BACKFILL-5897975F7B839E2D""]}"
证据原文重复,阻断,,,同一来源、同一页码、同一原文存在多个证据节点；按内容指纹识别，不按显示名称识别。,"{""source_name"": ""《内科学（第10版）》"", ""source_page"": """", ""evidence_excerpt"": ""大多数的致心律失常作用发生在开始治疗后数天或改变剂量时"", ""duplicate_count"": 2, ""codes"": [""CARD-SKELETON-20260709-EVID-BACKFILL-D668E2E2AC11A4E0"", ""CARD-SKELETON-FULL-20260709-EVID-BACKFILL-E3F5EE0390ECC69A""]}"
证据原文重复,阻断,,,同一来源、同一页码、同一原文存在多个证据节点；按内容指纹识别，不按显示名称识别。,"{""source_name"": ""《内科学（第10版）》"", ""source_page"": """", ""evidence_excerpt"": ""Ⅰa类：药物减慢动作电位0相上升速度（Vmax）"", ""duplicate_count"": 2, ""codes"": [""CARD-SKELETON-20260709-EVID-BACKFILL-423BDEDC42DE2166"", ""CARD-SKELETON-FULL-20260709-EVID-BACKFILL-99A879B6DE0F4E5A""]}"
证据原文重复,阻断,,,同一来源、同一页码、同一原文存在多个证据节点；按内容指纹识别，不按显示名称识别。,"{""source_name"": ""《内科学（第10版）》"", ""source_page"": """", ""evidence_excerpt"": ""【类型】（一）按发生的部位分类左心室代偿功能不全所致为左心衰竭，临床上较为常见。右心室代偿功能不全所致为右心衰竭。左心衰竭和右心衰竭同时存在即为全心衰竭。（二）按发生的速度分类根据心衰发生的速度可分为慢性心衰和急性心衰。1.急性心衰系因急性的严重心肌损害、结构破坏、心律失常或突然加重的心脏负荷，使原本功能正常或处于代偿期的心脏在短时间内发生心功能急剧恶化。可"", ""duplicate_count"": 2, ""codes"": [""CARD-SKELETON-20260709-EVID-BACKFILL-43827C373CADD12B"", ""CARD-SKELETON-FULL-20260709-EVID-BACKFILL-428E9F6837016FDE""]}"
证据原文重复,阻断,,,同一来源、同一页码、同一原文存在多个证据节点；按内容指纹识别，不按显示名称识别。,"{""source_name"": ""《内科学（第10版）》"", ""source_page"": """", ""evidence_excerpt"": ""是初发心衰，也可以是慢性心衰急性加重"", ""duplicate_count"": 2, ""codes"": [""CARD-SKELETON-20260709-EVID-BACKFILL-E42DECEBAC46BF0D"", ""CARD-SKELETON-FULL-20260709-EVID-BACKFILL-7F493314552D7313""]}"
证据原文重复,阻断,,,同一来源、同一页码、同一原文存在多个证据节点；按内容指纹识别，不按显示名称识别。,"{""source_name"": ""《内科学（第10版）》"", ""source_page"": """", ""evidence_excerpt"": ""是，LVEF是动态变化的，在管理全程中需定期监测"", ""duplicate_count"": 2, ""codes"": [""CARD-SKELETON-20260709-EVID-BACKFILL-2D6408FEB463455E"", ""CARD-SKELETON-FULL-20260709-EVID-BACKFILL-98003A5956314E4F""]}"
证据原文重复,阻断,,,同一来源、同一页码、同一原文存在多个证据节点；按内容指纹识别，不按显示名称识别。,"{""source_name"": ""《内科学（第10版）》"", ""source_page"": """", ""evidence_excerpt"": ""是指在静脉回心血量无明显减少的情况下，因心脏本身的病变引起的心脏舒张和充盈障碍"", ""duplicate_count"": 2, ""codes"": [""CARD-SKELETON-20260709-EVID-BACKFILL-681C4F8433D6B14C"", ""CARD-SKELETON-FULL-20260709-EVID-BACKFILL-8D95EDC34D6A2A50""]}"
证据原文重复,阻断,,,同一来源、同一页码、同一原文存在多个证据节点；按内容指纹识别，不按显示名称识别。,"{""source_name"": ""《内科学（第10版）》"", ""source_page"": """", ""evidence_excerpt"": ""是呼吸道感染，如果合并支气管痉挛、黏膜充血和水肿等，还可使肺循环阻力增加，加重右心室后负荷"", ""duplicate_count"": 2, ""codes"": [""CARD-SKELETON-20260709-EVID-BACKFILL-D010E799A489841D"", ""CARD-SKELETON-FULL-20260709-EVID-BACKFILL-693B2D38C6456669""]}"
证据原文重复,阻断,,,同一来源、同一页码、同一原文存在多个证据节点；按内容指纹识别，不按显示名称识别。,"{""source_name"": ""《内科学（第10版）》"", ""source_page"": """", ""evidence_excerpt"": ""是器质性心脏病最常见的心律失常之一，也是心衰的重要诱因"", ""duplicate_count"": 2, ""codes"": [""CARD-SKELETON-20260709-EVID-BACKFILL-372D992CD85ADBAC"", ""CARD-SKELETON-FULL-20260709-EVID-BACKFILL-572D5BEC46603096""]}"
证据原文重复,阻断,,,同一来源、同一页码、同一原文存在多个证据节点；按内容指纹识别，不按显示名称识别。,"{""source_name"": ""《内科学（第10版）》"", ""source_page"": """", ""evidence_excerpt"": ""是能量供应不足时钙离子回摄入肌质网及泵出胞外的耗能过程受损，导致主动舒张功能障碍，常见于心肌缺NOTES177血、慢性容量负荷过重和衰老等"", ""duplicate_count"": 2, ""codes"": [""CARD-SKELETON-20260709-EVID-BACKFILL-E801F20E7DF554DF"", ""CARD-SKELETON-FULL-20260709-EVID-BACKFILL-ED5606EDD03C3D83""]}"
证据原文重复,阻断,,,同一来源、同一页码、同一原文存在多个证据节点；按内容指纹识别，不按显示名称识别。,"{""source_name"": ""《内科学（第10版）》"", ""source_page"": """", ""evidence_excerpt"": ""是心室肌顺应性减退及充盈障碍，主要见于心室肥厚和心内膜纤维化，如高血压病、肥厚型心肌病等"", ""duplicate_count"": 2, ""codes"": [""CARD-SKELETON-20260709-EVID-BACKFILL-594BF0427E0C9062"", ""CARD-SKELETON-FULL-20260709-EVID-BACKFILL-483DA0AC389024FF""]}"
证据原文重复,阻断,,,同一来源、同一页码、同一原文存在多个证据节点；按内容指纹识别，不按显示名称识别。,"{""source_name"": ""《内科学（第10版）》"", ""source_page"": """", ""evidence_excerpt"": ""是心衰发生发展的基本病理机制"", ""duplicate_count"": 2, ""codes"": [""CARD-SKELETON-20260709-EVID-BACKFILL-CB69EE9FDEAFE2E3"", ""CARD-SKELETON-FULL-20260709-EVID-BACKFILL-35B7B0C81B5D5F60""]}"
证据原文重复,阻断,,,同一来源、同一页码、同一原文存在多个证据节点；按内容指纹识别，不按显示名称识别。,"{""source_name"": ""《内科学（第10版）》"", ""source_page"": """", ""evidence_excerpt"": ""此时心脏起搏系统中具有最高自律性的起搏点（通常是窦房结）重新主导心脏节律"", ""duplicate_count"": 2, ""codes"": [""CARD-SKELETON-20260709-EVID-BACKFILL-1829245DB6BD73B9"", ""CARD-SKELETON-FULL-20260709-EVID-BACKFILL-31660D55322659F9""]}"
证据原文重复,阻断,,,同一来源、同一页码、同一原文存在多个证据节点；按内容指纹识别，不按显示名称识别。,"{""source_name"": ""《内科学（第10版）》"", ""source_page"": """", ""evidence_excerpt"": ""NOTES221根据电复律时是否识别R波"", ""duplicate_count"": 2, ""codes"": [""CARD-SKELETON-20260709-EVID-BACKFILL-6AD6FF4BCCB18D17"", ""CARD-SKELETON-FULL-20260709-EVID-BACKFILL-212C292B9F623F38""]}"
证据原文重复,阻断,,,同一来源、同一页码、同一原文存在多个证据节点；按内容指纹识别，不按显示名称识别。,"{""source_name"": ""《内科学（第10版）》"", ""source_page"": """", ""evidence_excerpt"": ""分为同步电复律与非同步电除颤"", ""duplicate_count"": 2, ""codes"": [""CARD-SKELETON-20260709-EVID-BACKFILL-6DA6C5CC18B0A3B1"", ""CARD-SKELETON-FULL-20260709-EVID-BACKFILL-9269BEEB2256557F""]}"
证据原文重复,阻断,,,同一来源、同一页码、同一原文存在多个证据节点；按内容指纹识别，不按显示名称识别。,"{""source_name"": ""《内科学（第10版）》"", ""source_page"": """", ""evidence_excerpt"": ""1.同步电复律放电时电流正好与R波同步"", ""duplicate_count"": 2, ""codes"": [""CARD-SKELETON-20260709-EVID-BACKFILL-E7CF393AABD05C04"", ""CARD-SKELETON-FULL-20260709-EVID-BACKFILL-61D9F7715BA0871E""]}"
证据原文重复,阻断,,,同一来源、同一页码、同一原文存在多个证据节点；按内容指纹识别，不按显示名称识别。,"{""source_name"": ""《内科学（第10版）》"", ""source_page"": """", ""evidence_excerpt"": ""同步电复律主要用于除心室颤动、心室扑动以外存在R波的各种快速型异位心律失常"", ""duplicate_count"": 2, ""codes"": [""CARD-SKELETON-20260709-EVID-BACKFILL-CF0EAA1FD3C22F03"", ""CARD-SKELETON-FULL-20260709-EVID-BACKFILL-48F3C7FCAD3BC058""]}"
证据原文重复,阻断,,,同一来源、同一页码、同一原文存在多个证据节点；按内容指纹识别，不按显示名称识别。,"{""source_name"": ""《内科学（第10版）》"", ""source_page"": """", ""evidence_excerpt"": ""如药物治疗无效的阵发性室上性心动过速、心房扑动、心房颤动及室性心动过速"", ""duplicate_count"": 2, ""codes"": [""CARD-SKELETON-20260709-EVID-BACKFILL-8DF481041CA1851D"", ""CARD-SKELETON-FULL-20260709-EVID-BACKFILL-7D8BFDF1C1EC97C7""]}"
证据原文重复,阻断,,,同一来源、同一页码、同一原文存在多个证据节点；按内容指纹识别，不按显示名称识别。,"{""source_name"": ""《内科学（第10版）》"", ""source_page"": """", ""evidence_excerpt"": ""电复律前一定要核查仪器上的“同步”功能处于开启状态"", ""duplicate_count"": 2, ""codes"": [""CARD-SKELETON-20260709-EVID-BACKFILL-57C15DDCA52F01ED"", ""CARD-SKELETON-FULL-20260709-EVID-BACKFILL-843CCEDA92538AB6""]}"
证据原文重复,阻断,,,同一来源、同一页码、同一原文存在多个证据节点；按内容指纹识别，不按显示名称识别。,"{""source_name"": ""《内科学（第10版）》"", ""source_page"": """", ""evidence_excerpt"": ""2.非同步电除颤临床上用于R波不能分辨时"", ""duplicate_count"": 2, ""codes"": [""CARD-SKELETON-20260709-EVID-BACKFILL-6B4164B02BC0B1DA"", ""CARD-SKELETON-FULL-20260709-EVID-BACKFILL-60950EB3BE86DB23""]}"
证据原文重复,阻断,,,同一来源、同一页码、同一原文存在多个证据节点；按内容指纹识别，不按显示名称识别。,"{""source_name"": ""《内科学（第10版）》"", ""source_page"": """", ""evidence_excerpt"": ""即心室颤动或心室扑动的电治疗"", ""duplicate_count"": 2, ""codes"": [""CARD-SKELETON-20260709-EVID-BACKFILL-2EF75146867EB3E6"", ""CARD-SKELETON-FULL-20260709-EVID-BACKFILL-0A870460EAE42CCF""]}"
证据原文重复,阻断,,,同一来源、同一页码、同一原文存在多个证据节点；按内容指纹识别，不按显示名称识别。,"{""source_name"": ""《内科学（第10版）》"", ""source_page"": """", ""evidence_excerpt"": ""【适应证和禁忌证】电复律与电除颤适应证主要包括两大类：各种严重的甚至危及生命的恶性心律失常"", ""duplicate_count"": 2, ""codes"": [""CARD-SKELETON-20260709-EVID-BACKFILL-11255312CEFE161D"", ""CARD-SKELETON-FULL-20260709-EVID-BACKFILL-CEEC50D05EBBDBF6""]}"
证据原文重复,阻断,,,同一来源、同一页码、同一原文存在多个证据节点；按内容指纹识别，不按显示名称识别。,"{""source_name"": ""《内科学（第10版）》"", ""source_page"": """", ""evidence_excerpt"": ""且药物治疗无效者"", ""duplicate_count"": 2, ""codes"": [""CARD-SKELETON-20260709-EVID-BACKFILL-D3C1F1249D1D0FD6"", ""CARD-SKELETON-FULL-20260709-EVID-BACKFILL-9B5F934B9E54F112""]}"
证据原文重复,阻断,,,同一来源、同一页码、同一原文存在多个证据节点；按内容指纹识别，不按显示名称识别。,"{""source_name"": ""《内科学（第10版）》"", ""source_page"": """", ""evidence_excerpt"": ""均应考虑电复律或电除颤"", ""duplicate_count"": 2, ""codes"": [""CARD-SKELETON-20260709-EVID-BACKFILL-64EEC3A6BF35CF1B"", ""CARD-SKELETON-FULL-20260709-EVID-BACKFILL-958E60A04EA2BC9B""]}"
证据原文重复,阻断,,,同一来源、同一页码、同一原文存在多个证据节点；按内容指纹识别，不按显示名称识别。,"{""source_name"": ""《内科学（第10版）》"", ""source_page"": """", ""evidence_excerpt"": ""如果经药物治疗后不能很快纠正"", ""duplicate_count"": 2, ""codes"": [""CARD-SKELETON-20260709-EVID-BACKFILL-6B0F223977044BEE"", ""CARD-SKELETON-FULL-20260709-EVID-BACKFILL-7CF278F413084F1C""]}"
证据原文重复,阻断,,,同一来源、同一页码、同一原文存在多个证据节点；按内容指纹识别，不按显示名称识别。,"{""source_name"": ""《内科学（第10版）》"", ""source_page"": """", ""evidence_excerpt"": ""窦房传导阻滞（sinoatrialblock，SAB）指窦房结冲动传导至心房时发生延缓或阻滞。理论上SAB可分为三度，由于体表心电图不能显示窦房结电活动，因而通过体表心电图无法确定一度和三度窦房传导阻滞的诊断。二度窦房传导阻滞分为两型：莫氏（Mobitz）Ⅰ型即文氏（Wenckebach）阻滞，表现为PP间期进行性缩短，直至出现一次长PP间期，该长PP间期短"", ""duplicate_count"": 2, ""codes"": [""CARD-SKELETON-20260709-EVID-C4-68772AE6274F136B"", ""CARD-SKELETON-20260709-EVID-C4-D4CC8B4E254869C9""]}"
证据原文重复,阻断,,,同一来源、同一页码、同一原文存在多个证据节点；按内容指纹识别，不按显示名称识别。,"{""source_name"": ""《内科学（第10版）》"", ""source_page"": """", ""evidence_excerpt"": ""窦房传导阻滞（sinoatrialblock，SAB）指窦房结冲动传导至心房时发生延缓或阻滞。理论上SAB可分为三度，由于体表心电图不能显示窦房结电活动，因而通过体表心电图无法确定一度和三度窦房传导阻滞的诊断。二度窦房传导阻滞分为两型：莫氏（Mobitz）Ⅰ型即文氏（Wenckebach）阻滞，表现为PP间期进行性缩短，直至出现一次长PP间期，该长PP间期短"", ""duplicate_count"": 2, ""codes"": [""CARD-SKELETON-20260709-EVID-C4-938561C623E664D7"", ""CARD-SKELETON-20260709-EVID-C4-2199F62CB810DDAB""]}"
证据原文重复,阻断,,,同一来源、同一页码、同一原文存在多个证据节点；按内容指纹识别，不按显示名称识别。,"{""source_name"": ""《内科学（第10版）》"", ""source_page"": """", ""evidence_excerpt"": ""一般不难作出诊断"", ""duplicate_count"": 2, ""codes"": [""CARD-SKELETON-FULL-20260709-EVID-7DD346D31CA7ACB9"", ""CARD-SKELETON-FULL-20260709-EVID-42DF3867DDA4696C""]}"
证据原文重复,阻断,,,同一来源、同一页码、同一原文存在多个证据节点；按内容指纹识别，不按显示名称识别。,"{""source_name"": ""《内科学（第10版）》"", ""source_page"": """", ""evidence_excerpt"": ""室内传导阻滞（intraventricularblock）是指希氏束以下部位的传导阻滞。室内传导系统由右束支、左前分支和左后分支三部分组成。室内传导系统的病变可波及单支、双支或三支。右束支传导阻滞较为常见，常无临床意义。左束支传导阻滞常发生于急性心肌梗死、心肌病、药物中毒等引起心肌弥漫性病变所致。左前分支阻滞较为常见，左后分支阻滞较为少见。单支、双支阻滞通常"", ""duplicate_count"": 2, ""codes"": [""CARD-SKELETON-FULL-20260709-EVID-3D9BD88D23C0C120"", ""CARD-SKELETON-FULL-20260709-EVID-BACKFILL-5EEF6C1EBF3473F4""]}"
证据原文重复,阻断,,,同一来源、同一页码、同一原文存在多个证据节点；按内容指纹识别，不按显示名称识别。,"{""source_name"": ""《内科学（第10版）》"", ""source_page"": """", ""evidence_excerpt"": ""诊断并不困难"", ""duplicate_count"": 2, ""codes"": [""CARD-SKELETON-FULL-20260709-EVID-6EF563146E0CC74F"", ""CARD-SKELETON-FULL-20260709-EVID-9E7FA87565E7E934""]}"
证据原文重复,阻断,,,同一来源、同一页码、同一原文存在多个证据节点；按内容指纹识别，不按显示名称识别。,"{""source_name"": ""《内科学（第10版）》"", ""source_page"": """", ""evidence_excerpt"": ""高血压诊断根据诊室测量的血压值"", ""duplicate_count"": 2, ""codes"": [""CARD-SKELETON-FULL-20260709-EVID-1B92EF9269CF79BA"", ""CARD-SKELETON-FULL-20260709-EVID-BFF35492C538159D""]}"
证据原文重复,阻断,,,同一来源、同一页码、同一原文存在多个证据节点；按内容指纹识别，不按显示名称识别。,"{""source_name"": ""《内科学（第10版）》"", ""source_page"": """", ""evidence_excerpt"": ""随着影像学、各种导管技术以及使用的介入器材的不断改进与发展，先心病介入治疗在一定范围内已经取代了外科手术治疗。目前，我国每年约有超过2.5万先心病病人接受介入治疗。成人先天性心脏病的介入治疗，见表3-7-2。一、经皮球囊肺动脉瓣成形术经皮球囊肺动脉瓣成形术（percutaneousballoonpulmonaryvalvuloplasty，PBPV）是较早应"", ""duplicate_count"": 2, ""codes"": [""CARD-SKELETON-FULL-20260709-EVID-86A12DB2B92227EE"", ""CARD-SKELETON-FULL-20260709-EVID-BACKFILL-85758765AE229AF5""]}"
证据原文重复,阻断,,,同一来源、同一页码、同一原文存在多个证据节点；按内容指纹识别，不按显示名称识别。,"{""source_name"": ""《内科学（第10版）》"", ""source_page"": """", ""evidence_excerpt"": ""缩窄性心包炎多可根据典型的临床表现及辅助检查诊断"", ""duplicate_count"": 2, ""codes"": [""CARD-SKELETON-FULL-20260709-EVID-31B2F0F86EE89918"", ""CARD-SKELETON-FULL-20260709-EVID-3FEBD9D46112A4D3""]}"
证据原文重复,阻断,,,同一来源、同一页码、同一原文存在多个证据节点；按内容指纹识别，不按显示名称识别。,"{""source_name"": ""《内科学（第10版）》"", ""source_page"": """", ""evidence_excerpt"": ""（表3-14-1）表3-14-1CTRCD的分类及诊断标准"", ""duplicate_count"": 2, ""codes"": [""CARD-SKELETON-FULL-20260709-EVID-195B8E946700200B"", ""CARD-SKELETON-FULL-20260709-EVID-F277C4E1F248C837""]}"
证据原文重复,阻断,,,同一来源、同一页码、同一原文存在多个证据节点；按内容指纹识别，不按显示名称识别。,"{""source_name"": ""《内科学（第10版）》"", ""source_page"": """", ""evidence_excerpt"": ""（一）肿瘤治疗相关的心脏瓣膜病肿瘤治疗相关的心脏瓣膜病是放疗常见的远期并发症，发生率约为10%。主要累及左心瓣膜，包括主动脉瓣根部、主动脉瓣瓣尖、二尖瓣瓣环、基底部和瓣叶。主要病理改变为瓣尖和瓣叶增厚，瓣膜钙化回缩，引起瓣膜狭窄或关闭不全。接受纵隔放疗的病人，在放疗前和放疗后应定期（每5年1次）行超声心动图检查。因该瓣膜病常合并纵隔纤维化（影响伤口愈合）、冠"", ""duplicate_count"": 2, ""codes"": [""CARD-SKELETON-FULL-20260709-EVID-A4930F3693024622"", ""CARD-SKELETON-FULL-20260709-EVID-BACKFILL-CD146387203E8284""]}"
证据原文重复,阻断,,,同一来源、同一页码、同一原文存在多个证据节点；按内容指纹识别，不按显示名称识别。,"{""source_name"": ""《内科学（第10版）》"", ""source_page"": """", ""evidence_excerpt"": ""唯一有效的治疗方法是进行心肺联合移植或肺移植的同时修补心脏缺损。"", ""duplicate_count"": 2, ""codes"": [""CARD-SKELETON-FULL-20260709-EVID-MANUAL-41FDF7E95EEF8FA6"", ""CARD-SKELETON-FULL-20260709-EVID-MANUAL-F6C8763B8D73677A""]}"
