疾病/章节,父级,层级,docx_start_para,docx_end_para,pdf_start_page_approx,skeleton_slot,骨架槽位中文,是否覆盖,命中关键词,证据强度,是否可直接用于CDSS,备注
一、室性期前收缩,第五节室性心律失常,小节/疾病,4550,4571,221,sign,体征,是,血压,关键词初筛-待原文精抽,否,本轮为教材骨架G1初筛矩阵，不等同于最终实体化完成
一、室性期前收缩,第五节室性心律失常,小节/疾病,4550,4571,221,exam,检查,是,心电图,关键词初筛-待原文精抽,否,本轮为教材骨架G1初筛矩阵，不等同于最终实体化完成
一、室性期前收缩,第五节室性心律失常,小节/疾病,4550,4571,221,lab_test,检验,否,,未覆盖/待补,否,本轮为教材骨架G1初筛矩阵，不等同于最终实体化完成
一、室性期前收缩,第五节室性心律失常,小节/疾病,4550,4571,221,diagnostic_criteria,诊断标准,否,,未覆盖/待补,否,本轮为教材骨架G1初筛矩阵，不等同于最终实体化完成
一、室性期前收缩,第五节室性心律失常,小节/疾病,4550,4571,221,differential_diagnosis,鉴别诊断,否,,未覆盖/待补,否,本轮为教材骨架G1初筛矩阵，不等同于最终实体化完成
一、室性期前收缩,第五节室性心律失常,小节/疾病,4550,4571,221,risk_stratification,危险分层/评分,否,,未覆盖/待补,否,本轮为教材骨架G1初筛矩阵，不等同于最终实体化完成
一、室性期前收缩,第五节室性心律失常,小节/疾病,4550,4571,221,treatment_principle,治疗原则,否,,未覆盖/待补,否,本轮为教材骨架G1初筛矩阵，不等同于最终实体化完成
一、室性期前收缩,第五节室性心律失常,小节/疾病,4550,4571,221,treatment_plan,治疗方案,是,【治疗】；治疗；药物治疗；消融,关键词初筛-待原文精抽,否,本轮为教材骨架G1初筛矩阵，不等同于最终实体化完成
一、室性期前收缩,第五节室性心律失常,小节/疾病,4550,4571,221,medication,药物,是,药物；β受体拮抗剂,关键词初筛-待原文精抽,否,本轮为教材骨架G1初筛矩阵，不等同于最终实体化完成
一、室性期前收缩,第五节室性心律失常,小节/疾病,4550,4571,221,procedure,手术/操作,是,消融,关键词初筛-待原文精抽,否,本轮为教材骨架G1初筛矩阵，不等同于最终实体化完成
一、室性期前收缩,第五节室性心律失常,小节/疾病,4550,4571,221,follow_up,随访,否,,未覆盖/待补,否,本轮为教材骨架G1初筛矩阵，不等同于最终实体化完成
一、室性期前收缩,第五节室性心律失常,小节/疾病,4550,4571,221,prognosis,预后,是,预后；死亡,关键词初筛-待原文精抽,否,本轮为教材骨架G1初筛矩阵，不等同于最终实体化完成
一、室性期前收缩,第五节室性心律失常,小节/疾病,4550,4571,221,complication,并发症,是,猝死；心力衰竭；心律失常,关键词初筛-待原文精抽,否,本轮为教材骨架G1初筛矩阵，不等同于最终实体化完成
一、室性期前收缩,第五节室性心律失常,小节/疾病,4550,4571,221,prevention,预防/健康教育,是,预防,关键词初筛-待原文精抽,否,本轮为教材骨架G1初筛矩阵，不等同于最终实体化完成
二、室性心动过速,第五节室性心律失常,小节/疾病,4572,4614,221,definition,定义/概述,是,是指；简称,关键词初筛-待原文精抽,否,本轮为教材骨架G1初筛矩阵，不等同于最终实体化完成
二、室性心动过速,第五节室性心律失常,小节/疾病,4572,4614,221,classification,分类/分型,是,分为,关键词初筛-待原文精抽,否,本轮为教材骨架G1初筛矩阵，不等同于最终实体化完成
二、室性心动过速,第五节室性心律失常,小节/疾病,4572,4614,221,etiology,病因,是,【病因】；病因,关键词初筛-待原文精抽,否,本轮为教材骨架G1初筛矩阵，不等同于最终实体化完成
二、室性心动过速,第五节室性心律失常,小节/疾病,4572,4614,221,pathogenesis,发病机制/病理生理,否,,未覆盖/待补,否,本轮为教材骨架G1初筛矩阵，不等同于最终实体化完成
二、室性心动过速,第五节室性心律失常,小节/疾病,4572,4614,221,epidemiology,流行病学,否,,未覆盖/待补,否,本轮为教材骨架G1初筛矩阵，不等同于最终实体化完成
二、室性心动过速,第五节室性心律失常,小节/疾病,4572,4614,221,symptom,症状,是,症状；晕厥,关键词初筛-待原文精抽,否,本轮为教材骨架G1初筛矩阵，不等同于最终实体化完成
二、室性心动过速,第五节室性心律失常,小节/疾病,4572,4614,221,sign,体征,是,血压,关键词初筛-待原文精抽,否,本轮为教材骨架G1初筛矩阵，不等同于最终实体化完成
二、室性心动过速,第五节室性心律失常,小节/疾病,4572,4614,221,exam,检查,是,检查；心电图,关键词初筛-待原文精抽,否,本轮为教材骨架G1初筛矩阵，不等同于最终实体化完成
二、室性心动过速,第五节室性心律失常,小节/疾病,4572,4614,221,lab_test,检验,否,,未覆盖/待补,否,本轮为教材骨架G1初筛矩阵，不等同于最终实体化完成
二、室性心动过速,第五节室性心律失常,小节/疾病,4572,4614,221,diagnostic_criteria,诊断标准,否,,未覆盖/待补,否,本轮为教材骨架G1初筛矩阵，不等同于最终实体化完成
二、室性心动过速,第五节室性心律失常,小节/疾病,4572,4614,221,differential_diagnosis,鉴别诊断,是,鉴别诊断；鉴别,关键词初筛-待原文精抽,否,本轮为教材骨架G1初筛矩阵，不等同于最终实体化完成
二、室性心动过速,第五节室性心律失常,小节/疾病,4572,4614,221,risk_stratification,危险分层/评分,否,,未覆盖/待补,否,本轮为教材骨架G1初筛矩阵，不等同于最终实体化完成
二、室性心动过速,第五节室性心律失常,小节/疾病,4572,4614,221,treatment_principle,治疗原则,是,治疗原则；原则是,关键词初筛-待原文精抽,否,本轮为教材骨架G1初筛矩阵，不等同于最终实体化完成
二、室性心动过速,第五节室性心律失常,小节/疾病,4572,4614,221,treatment_plan,治疗方案,是,【治疗】；治疗；药物治疗；血运重建；消融；起搏,关键词初筛-待原文精抽,否,本轮为教材骨架G1初筛矩阵，不等同于最终实体化完成
二、室性心动过速,第五节室性心律失常,小节/疾病,4572,4614,221,medication,药物,是,药物；β受体拮抗剂,关键词初筛-待原文精抽,否,本轮为教材骨架G1初筛矩阵，不等同于最终实体化完成
二、室性心动过速,第五节室性心律失常,小节/疾病,4572,4614,221,procedure,手术/操作,是,手术；消融；起搏器；ICD；除颤；电复律,关键词初筛-待原文精抽,否,本轮为教材骨架G1初筛矩阵，不等同于最终实体化完成
二、室性心动过速,第五节室性心律失常,小节/疾病,4572,4614,221,follow_up,随访,否,,未覆盖/待补,否,本轮为教材骨架G1初筛矩阵，不等同于最终实体化完成
二、室性心动过速,第五节室性心律失常,小节/疾病,4572,4614,221,prognosis,预后,是,预后；复发,关键词初筛-待原文精抽,否,本轮为教材骨架G1初筛矩阵，不等同于最终实体化完成
二、室性心动过速,第五节室性心律失常,小节/疾病,4572,4614,221,complication,并发症,是,猝死；心力衰竭；休克；心律失常,关键词初筛-待原文精抽,否,本轮为教材骨架G1初筛矩阵，不等同于最终实体化完成
二、室性心动过速,第五节室性心律失常,小节/疾病,4572,4614,221,prevention,预防/健康教育,是,预防；运动,关键词初筛-待原文精抽,否,本轮为教材骨架G1初筛矩阵，不等同于最终实体化完成
三、心室扑动与心室颤动,第五节室性心律失常,小节/疾病,4615,4622,221,definition,定义/概述,是,简称,关键词初筛-待原文精抽,否,本轮为教材骨架G1初筛矩阵，不等同于最终实体化完成
三、心室扑动与心室颤动,第五节室性心律失常,小节/疾病,4615,4622,221,classification,分类/分型,否,,未覆盖/待补,否,本轮为教材骨架G1初筛矩阵，不等同于最终实体化完成
三、心室扑动与心室颤动,第五节室性心律失常,小节/疾病,4615,4622,221,etiology,病因,否,,未覆盖/待补,否,本轮为教材骨架G1初筛矩阵，不等同于最终实体化完成
三、心室扑动与心室颤动,第五节室性心律失常,小节/疾病,4615,4622,221,pathogenesis,发病机制/病理生理,否,,未覆盖/待补,否,本轮为教材骨架G1初筛矩阵，不等同于最终实体化完成
三、心室扑动与心室颤动,第五节室性心律失常,小节/疾病,4615,4622,221,epidemiology,流行病学,否,,未覆盖/待补,否,本轮为教材骨架G1初筛矩阵，不等同于最终实体化完成
三、心室扑动与心室颤动,第五节室性心律失常,小节/疾病,4615,4622,221,symptom,症状,否,,未覆盖/待补,否,本轮为教材骨架G1初筛矩阵，不等同于最终实体化完成
三、心室扑动与心室颤动,第五节室性心律失常,小节/疾病,4615,4622,221,sign,体征,是,血压,关键词初筛-待原文精抽,否,本轮为教材骨架G1初筛矩阵，不等同于最终实体化完成
三、心室扑动与心室颤动,第五节室性心律失常,小节/疾病,4615,4622,221,exam,检查,是,心电图,关键词初筛-待原文精抽,否,本轮为教材骨架G1初筛矩阵，不等同于最终实体化完成
三、心室扑动与心室颤动,第五节室性心律失常,小节/疾病,4615,4622,221,lab_test,检验,否,,未覆盖/待补,否,本轮为教材骨架G1初筛矩阵，不等同于最终实体化完成
三、心室扑动与心室颤动,第五节室性心律失常,小节/疾病,4615,4622,221,diagnostic_criteria,诊断标准,否,,未覆盖/待补,否,本轮为教材骨架G1初筛矩阵，不等同于最终实体化完成
三、心室扑动与心室颤动,第五节室性心律失常,小节/疾病,4615,4622,221,differential_diagnosis,鉴别诊断,是,鉴别,关键词初筛-待原文精抽,否,本轮为教材骨架G1初筛矩阵，不等同于最终实体化完成
三、心室扑动与心室颤动,第五节室性心律失常,小节/疾病,4615,4622,221,risk_stratification,危险分层/评分,否,,未覆盖/待补,否,本轮为教材骨架G1初筛矩阵，不等同于最终实体化完成
三、心室扑动与心室颤动,第五节室性心律失常,小节/疾病,4615,4622,221,treatment_principle,治疗原则,否,,未覆盖/待补,否,本轮为教材骨架G1初筛矩阵，不等同于最终实体化完成
三、心室扑动与心室颤动,第五节室性心律失常,小节/疾病,4615,4622,221,treatment_plan,治疗方案,是,治疗,关键词初筛-待原文精抽,否,本轮为教材骨架G1初筛矩阵，不等同于最终实体化完成
三、心室扑动与心室颤动,第五节室性心律失常,小节/疾病,4615,4622,221,medication,药物,是,药物,关键词初筛-待原文精抽,否,本轮为教材骨架G1初筛矩阵，不等同于最终实体化完成
三、心室扑动与心室颤动,第五节室性心律失常,小节/疾病,4615,4622,221,procedure,手术/操作,否,,未覆盖/待补,否,本轮为教材骨架G1初筛矩阵，不等同于最终实体化完成
三、心室扑动与心室颤动,第五节室性心律失常,小节/疾病,4615,4622,221,follow_up,随访,否,,未覆盖/待补,否,本轮为教材骨架G1初筛矩阵，不等同于最终实体化完成
三、心室扑动与心室颤动,第五节室性心律失常,小节/疾病,4615,4622,221,prognosis,预后,是,死亡,关键词初筛-待原文精抽,否,本轮为教材骨架G1初筛矩阵，不等同于最终实体化完成
三、心室扑动与心室颤动,第五节室性心律失常,小节/疾病,4615,4622,221,complication,并发症,是,猝死；心律失常,关键词初筛-待原文精抽,否,本轮为教材骨架G1初筛矩阵，不等同于最终实体化完成
三、心室扑动与心室颤动,第五节室性心律失常,小节/疾病,4615,4622,221,prevention,预防/健康教育,否,,未覆盖/待补,否,本轮为教材骨架G1初筛矩阵，不等同于最终实体化完成
［附］遗传性心律失常综合征,第五节室性心律失常,附,4623,4641,221,definition,定义/概述,否,,未覆盖/待补,否,本轮为教材骨架G1初筛矩阵，不等同于最终实体化完成
［附］遗传性心律失常综合征,第五节室性心律失常,附,4623,4641,221,classification,分类/分型,是,分为,关键词初筛-待原文精抽,否,本轮为教材骨架G1初筛矩阵，不等同于最终实体化完成
［附］遗传性心律失常综合征,第五节室性心律失常,附,4623,4641,221,etiology,病因,是,病因,关键词初筛-待原文精抽,否,本轮为教材骨架G1初筛矩阵，不等同于最终实体化完成
