issue_scope,source_disease_name,target_subject_name,slot,mapping_status,mapping_type,total_rows,mergeable_rows,blocked_rows,strong_rows,medium_rows,noise_rows,unique_entity_count,sample_entities,sample_evidence,decision_counts
历史候选池归并风险，不作为当前骨架缺陷,心房扑动,心房扑动,exam_lab,可自动采用,exact,27,11,16,0,11,0,9,肾功能；心电图；动态心电图；心电图；心电图；心电图；电生理检查；肾功能；血糖；肾功能；超声心动图,使用方法：地高辛每日 0.125～0.25mg，70 岁以上、肾功能损害或低体重的病人应予更小剂量（隔日 0.125mg）。地高辛血药浓度建议维持在 0.5～0.9μg/L。地高辛过量会导致心律失常、 || 根据心电图的典型表现，或临床症状与心电图改变存在明确的相关性，即可确定诊断。为确定症状与心电图改变的关系，可作单次或多次动态心电图或事件记录器检查，如晕厥等症状发作的同时记录到显著的心动过缓或心脏停搏 || 根据心电图的典型表现，或临床症状与心电图改变存在明确的相关性，即可确定诊断。为确定症状与心电图改变的关系，可作单次或多次动态心电图或事件记录器检查，如晕厥等症状发作的同时记录到显著的心动过缓或心脏停搏,"{""可进入抽样复核后归并"": 11, ""阻断_证据文本不足"": 16}"
历史候选池归并风险，不作为当前骨架缺陷,急性心力衰竭,急性心力衰竭,clinical_manifestation,可自动采用,exact,32,16,16,7,9,0,15,高血压；心动过速；心悸；乏力；胸闷；出汗；濒死感；休克；发热；心动过速；乏力；高血压；乏力；心动过缓；高血压；水肿,新发急性心衰的常见病因包括急性心肌损害（如急性冠脉综合征和重症心肌炎等）和急性血流动力学障碍（如急性瓣膜功能障碍、高血压危象、严重心律失常和急性肺栓塞等）。 || 3. 控制心室率 房颤伴快速心室率是产生症状的主要原因，长时间的快速心室率可引起血流动力学不稳定或导致心动过速性心肌病。因此，有效控制心室率是房颤管理的重要环节。对于无症状的房颤，且左心室收缩功能正常 || （一）先兆 50%～81.2% 的病人在发病前数日有乏力，胸部不适，活动时心悸、气急、烦躁、心绞痛等前驱症状，其中以初发型心绞痛或恶化型心绞痛最为突出。如及时住院处理，可使部分病人避免发生心肌梗死。,"{""可进入抽样复核后归并"": 16, ""阻断_证据文本不足"": 16}"
历史候选池归并风险，不作为当前骨架缺陷,二尖瓣反流,二尖瓣反流,exam_lab,可自动采用,exact,29,14,15,1,13,0,9,心电图；超声心动图；超声心动图；超声心动图；超声心动图；超声心动图；超声心动图；心电图；超声心动图；心电图；肾功能；肾功能；肾功能；肾功能,1. 心电图（ECG） 急性胸痛病人应在首次医疗接触（first medical contact，FMC）后 10 分钟内记录 ECG。ECG 不仅可帮助诊断，而且根据其异常的范围和严重程度可提示预后 || （二）鉴别诊断 临床上主动脉瓣狭窄应与下列情况的主动脉瓣区收缩期杂音相鉴别，上述情况超声心动图可予以鉴别。 || （四）介入治疗 经皮球囊二尖瓣成形术（PBMV）的适应证为：重度单纯二尖瓣狭窄；瓣叶柔软活动好，无明显钙化和瓣下结构无明显增厚（Wilkins 超声评分≤8 分）；心腔内无血栓；不合并二尖瓣反流及其他,"{""可进入抽样复核后归并"": 14, ""阻断_证据文本不足"": 15}"
历史候选池归并风险，不作为当前骨架缺陷,动脉导管未闭,,treatment,暂不采用,no_candidate,15,0,15,0,4,0,7,,,"{""阻断_无可靠骨架疾病映射"": 15}"
历史候选池归并风险，不作为当前骨架缺陷,原发性醛固酮增多症,,clinical_manifestation,暂不采用,no_candidate,15,0,15,2,6,0,3,,,"{""阻断_无可靠骨架疾病映射"": 15}"
历史候选池归并风险，不作为当前骨架缺陷,室性心动过速,室性心动过速,diagnosis_differential,可自动采用,exact,18,3,15,0,3,0,2,鉴别诊断；诊断标准；鉴别诊断,表 3-3-4 宽 QRS 心动过速的鉴别诊断 || 2. 诊断标准 主要诊断标准：①结构功能异常：TTE 或 CMR 示右室弥漫或局限性运动障碍或室壁瘤，RVEF≤40%；②室壁组织异常：CMR 示右室游离壁心肌组织被纤维组织或/ 和脂肪取代；③复极异 || 3. 鉴别诊断 ①尤尔畸形（Uhl anomaly）：又称羊皮纸样右心室，较少见，为先天性右室肌缺如，心室壁薄如纸，仅存心内膜和心外膜，婴幼儿多见，常早期死于 HF，无家族性发病倾向；②特发性右室流出,"{""可进入抽样复核后归并"": 3, ""阻断_证据文本不足"": 15}"
历史候选池归并风险，不作为当前骨架缺陷,室性心动过速,室性心动过速,exam_lab,可自动采用,exact,47,32,15,7,25,0,12,心电图；心电图；心电图；心电图；动态心电图；心电图；电生理检查；电生理检查；心电图；电生理检查；心电图；电生理检查；电生理检查；电生理检查；超声心动图；磁共振成像；心电图；心电图；心电图；电生理检查,（三）心电图检查 || 1. 静息心电图 是诊断心律失常最重要的无创伤性检查技术，常规心电图分析原则：①根据 P波形态特征判断基本心律是窦性心律还是异位心律。②测定 P-P 或 R-R 间期，计算心房率或心室率有无心动过速或 || 2. 运动心电图 是最广泛使用的一种心电图负荷试验，除常用于检测冠心病引起的心肌缺血和评估预后外，亦用于明确心肌缺血是否合并相关心律失常；评估已知或可疑运动诱发的室性心律失常（如儿茶酚胺敏感性室性心动,"{""可进入抽样复核后归并"": 32, ""阻断_证据文本不足"": 15}"
历史候选池归并风险，不作为当前骨架缺陷,室性期前收缩,室性期前收缩,treatment,可自动采用,exact,27,12,15,1,11,0,11,洋地黄类药物；药物治疗；钙通道阻滞剂；胺碘酮；药物治疗；药物治疗；钙通道阻滞剂；药物治疗；药物治疗；药物治疗；抗凝治疗；胺碘酮,【病因】 常见于各种器质性心脏病，如高血压、冠心病、心肌病、心肌炎及瓣膜性心脏病等。也可见于心脏结构与功能正常者，在情绪紧张、过度劳累、过量烟酒或咖啡，以及电解质紊乱等情况下可诱发室早。某些药物因素， || 1. 无器质性心脏病 室早不会增加此类病人发生心源性死亡的危险性，如病人无明显症状或症状轻微，不必使用药物治疗。若病人症状明显，治疗以消除症状为目的，应特别注意对病人作好耐心的解释及关怀，说明这种情况 || 啡 / 茶、焦虑及应激等。也可选择β受体拮抗剂、非二氢吡啶类钙通道阻滞剂、普罗帕酮等，联合使用中成药如稳心颗粒、参松养心胶囊等亦具有减少期前收缩和减轻症状的作用。,"{""可进入抽样复核后归并"": 12, ""阻断_证据文本不足"": 15}"
历史候选池归并风险，不作为当前骨架缺陷,房性心动过速,房性心动过速,clinical_manifestation,可自动采用,exact,47,32,15,7,25,0,13,休克；心动过速；心动过速；心悸；晕厥；晕厥；心悸；乏力；头晕；晕厥；黑矇；心动过速；心动过缓；晕厥；心动过缓；心动过速；心动过速；胸痛；心悸；乏力,（4）休克：合并休克并不多见，一旦发生则预后不良。发生原因有严重感染、失血（多由上消化道出血所致）和严重心力衰竭或心律失常。 || 1. 静息心电图 是诊断心律失常最重要的无创伤性检查技术，常规心电图分析原则：①根据 P波形态特征判断基本心律是窦性心律还是异位心律。②测定 P-P 或 R-R 间期，计算心房率或心室率有无心动过速或 || 2. 运动心电图 是最广泛使用的一种心电图负荷试验，除常用于检测冠心病引起的心肌缺血和评估预后外，亦用于明确心肌缺血是否合并相关心律失常；评估已知或可疑运动诱发的室性心律失常（如儿茶酚胺敏感性室性心动,"{""可进入抽样复核后归并"": 32, ""阻断_证据文本不足"": 15}"
历史候选池归并风险，不作为当前骨架缺陷,早期复极综合征,,complication,暂不采用,no_candidate,15,0,15,5,5,0,3,,,"{""阻断_无可靠骨架疾病映射"": 15}"
历史候选池归并风险，不作为当前骨架缺陷,缩窄性心包炎,缩窄性心包炎,exam_lab,可自动采用,exact,26,11,15,5,6,0,12,超声心动图；肾功能；超声心动图；心肌肌钙蛋白；超声心动图；超声心动图；超声心动图；超声心动图；磁共振成像；超声心动图；血糖,2. 心包积液、缩窄性心包炎 由于腔静脉回流受阻同样可以引起颈静脉怒张、肝大、下肢水肿等类似右心衰竭表现。超声心动图、胸部 CT、CMR 可鉴别。 || 伊伐布雷定（ivabradine） 异丙肾上腺素（isoproterenol） 地高辛 （digoxin） 治疗不适当窦性心动过速或 HFrEF（NYHA Ⅱ~ Ⅳ级），在服用β受体拮抗剂最大耐受剂量 || 6. 心脏核素成像 99mTc 焦磷酸盐（99mTc-PYP）核素扫描或单光子发射计算机断层成像对 ATTR- CA 具有重要诊断价值。研究显示临床疑似 CA 病人中进行 99mTc-PYP 核素扫描,"{""可进入抽样复核后归并"": 11, ""阻断_证据文本不足"": 15}"
历史候选池归并风险，不作为当前骨架缺陷,不稳定型心绞痛,不稳定型心绞痛和非 ST 段抬高型心肌梗死,complication,可自动采用,manual_synonym_rule,34,20,14,7,13,0,5,肺动脉高压；心律失常；心力衰竭；猝死；心力衰竭；心律失常；心律失常；心力衰竭；心律失常；心律失常；心力衰竭；心律失常；出血；出血；出血；心力衰竭；心律失常；猝死；心律失常；猝死,（二）呼吸康复的适应证和禁忌证 大多数慢性呼吸系统疾病均可以从呼吸康复中获益，包括慢阻肺病、间质性肺疾病、支气管扩张、囊性纤维化、哮喘、肺动脉高压、呼吸衰竭等；呼吸康复在围手术期管理中也发挥重要的作用 || 呼吸康复的禁忌证包括合并不稳定型心绞痛、严重的心律失常、心功能不全、未经控制的高血压等心血管疾病，影响运动的神经肌肉疾病、不稳定骨折、关节病变、周围血管疾病等，以及严重的认知功能障碍和精神异常。 || 【临床分型】 由于病理解剖和病理生理变化的不同，冠心病有不同的临床表型。1979 年 WHO曾将其分为五型：①隐匿型或无症状型冠心病；②心绞痛；③心肌梗死；④缺血性心肌病；⑤猝死。近年趋向于根据发病特,"{""可进入抽样复核后归并"": 20, ""阻断_证据文本不足"": 14}"
历史候选池归并风险，不作为当前骨架缺陷,不稳定型心绞痛,不稳定型心绞痛和非 ST 段抬高型心肌梗死,exam_lab,可自动采用,manual_synonym_rule,23,9,14,2,7,0,9,心电图；红细胞沉降率；心电图；心肌肌钙蛋白；超声心动图；心电图；超声心动图；心电图；心电图,1. 急性冠脉综合征 不稳定型心绞痛的疼痛部位、性质、发作时心电图改变等与稳定型心绞痛相似，但发作诱因不同，常在休息或较轻微活动下即可诱发。1 个月内新发的或明显恶化的劳力性心绞痛也属于不稳定型心绞痛 || 1. 急性冠脉综合征 不稳定型心绞痛的疼痛部位、性质、发作时心电图改变等与稳定型心绞痛相似，但发作诱因不同，常在休息或较轻微活动下即可诱发。1 个月内新发的或明显恶化的劳力性心绞痛也属于不稳定型心绞痛 || 4. 心肌损伤标志物检查 心肌肌钙蛋白（cTn）T 及 I 较传统的 CK 和 CK-MB 更敏感、更可靠。在症状发生后 24 小时内，cTn 的峰值超过正常对照值的 99 个百分位需考虑 NSTEM,"{""可进入抽样复核后归并"": 9, ""阻断_证据文本不足"": 14}"
历史候选池归并风险，不作为当前骨架缺陷,主动脉瓣反流,主动脉瓣反流,treatment,可自动采用,exact,26,12,14,3,9,0,15,血管紧张素转换酶抑制剂；药物治疗；控制心室率；利尿剂；他汀类药物；洋地黄类药物；瓣膜置换术；一般治疗；药物治疗；钙通道阻滞剂；瓣膜置换术；瓣膜置换术,（3）慢性咳嗽（病程＞8 周）：原因较多，通常可分为两类。一类为胸部影像有明确病变，如慢阻肺病、支气管扩张、间质性肺疾病、肺结核、肺癌等，常伴有咳痰、咯血、气短等；另一类为胸部影像无明确异常，是以咳嗽 || （二）药物治疗 药物治疗效果不明显，无特异性药物治疗。主要为对症支持治疗，包括：预防感染性心内膜炎；风湿性心脏病病人应预防风湿热；积极控制血压；心衰病人应限制钠盐摄入，可用利尿剂以及 ACEI 等药物 || （二）药物治疗 药物治疗效果不明显，无特异性药物治疗。主要为对症支持治疗，包括：预防感染性心内膜炎；风湿性心脏病病人应预防风湿热；积极控制血压；心衰病人应限制钠盐摄入，可用利尿剂以及 ACEI 等药物,"{""可进入抽样复核后归并"": 12, ""阻断_证据文本不足"": 14}"
历史候选池归并风险，不作为当前骨架缺陷,主动脉瓣狭窄,主动脉瓣狭窄,etiology_pathogenesis,可自动采用,exact,33,19,14,5,14,0,6,心肌缺血；心肌缺血；炎症；炎症；炎症；心肌缺血；心肌缺血；炎症；动脉粥样硬化；动脉粥样硬化；遗传因素；炎症；炎症；炎症；炎症；炎症；炎症；炎症；炎症,价值，若未见狭窄病变，一般可不进行有创检查；但其对狭窄程度判断仍有一定局限性，特别当钙化存在时会显著影响判断。近年来，基于冠脉 CTA 血流储备分数（CT-FFR）可评估冠脉狭窄病变功能，通常以 CT || （四）超声心动图 多数稳定型心绞痛病人静息时超声心动图检查无异常。有陈旧性心肌梗死或严重心肌缺血病人，二维超声心动图可探测到坏死区或缺血区心室壁的运动异常。运动或药物负荷超声心动图可评价负荷状态下心肌 || 心脏瓣膜病的常见病因包括炎症、老年退行性改变、先天性畸形、黏液样变性、缺血性坏死、创伤等。近年来，随着生活及医疗条件的改善，我国风湿性心脏病的患病率正在降低，老年退行性改变所致的心脏瓣膜病日益增多，但,"{""可进入抽样复核后归并"": 19, ""阻断_证据文本不足"": 14}"
