decision,reason,rel,entityType,target_code,target_name,source_name,batch_id,evidence_excerpt
delete_high_confidence,Evidence文本未命中VTE/PTE/DVT语义,supported_by_evidence,Evidence,EVD-CARD-FULLBOOK-8DE0ED81AD19F7,静脉血栓症-咯血-全书回捞证据-451-AD19F7,《内科学（第10版）》docx,FOUNDATION-CARD-FULLBOOK-BACKFILL-20260625-001,3. 咯血 是指来源于气道或肺实质的血管受损出血经咳嗽而排出，可以由很多原因引起，常见于急性支气管炎、肺炎、支气管扩张、肺结核、肺真菌病、肺癌等。咯血多是少量或中量，表现痰中带血丝、血痰或整口鲜血，但有约 5%～15% 的病人呈大咯血，甚至威胁生命，这主要与咯血量和 / 或咯血速度有关。对于咯血的严重程度一直没有十分一致的定义。一般认为 24 小时咯血量小于 100ml 或单次咯血量小于 30ml 为小量咯血，24 小时咯血量大于 500ml 或单次咯血量大于 100ml 为大量咯血，常见于支气管扩张、肺结核、肺真
keep_evidence,证据文本/来源含VTE/PTE/DVT语义,supported_by_evidence,Evidence,EVD-CARD-FULLBOOK-ADFF76B35FEB14,静脉血栓症-咯血-全书回捞证据-453-5FEB14,《内科学（第10版）》docx,FOUNDATION-CARD-FULLBOOK-BACKFILL-20260625-001,4. 呼吸困难 呼吸困难常主诉为胸闷或气短，可表现在呼吸频率、深度及节律改变等方面。按其发作快慢分为急性、慢性和反复发作性。突发胸痛后出现呼吸困难需考虑气胸，若伴有咯血则要警惕急性肺栓塞。反复发作性呼吸困难且伴有哮鸣音主要见于支气管哮喘。夜间发作性呼吸困难提示左心衰竭或支气管哮喘急性发作。数日或数周内出现的渐进性呼吸困难可提示肺炎、胸腔积液。慢
delete_high_confidence,Evidence文本未命中VTE/PTE/DVT语义,supported_by_evidence,Evidence,EVD-CARD-FULLBOOK-3734D9C69C6479,静脉血栓症-咯血-全书回捞证据-4941-9C6479,《内科学（第10版）》docx,FOUNDATION-CARD-FULLBOOK-BACKFILL-20260625-001,2. 禁忌证 有创正压通气没有绝对禁忌证，以下情况可视为其相对禁忌证：严重肺大疱、张力性气胸及纵隔气肿未行引流、大咯血或严重误吸引起窒息、低血容量性休克未纠正、支气管胸膜瘘。
delete_high_confidence,Evidence文本未命中VTE/PTE/DVT语义,supported_by_evidence,Evidence,EVD-CARD-FULLBOOK-BE5767D9B82D4B,静脉血栓症-咯血-全书回捞证据-9971-B82D4B,《内科学（第10版）》docx,FOUNDATION-CARD-FULLBOOK-BACKFILL-20260625-001,4. 右心衰 为晚期常见的并发症。右心衰时，右心排血量明显减少，肺循环血量减少，左心房压下降，加之肺泡和肺毛细血管壁增厚，呼吸困难可有所减轻，发生急性肺水肿和大咯血的危险减少，但其代价是心排血量的降低。临床表现为右心衰的症状和体征。
keep_evidence,证据文本/来源含VTE/PTE/DVT语义,supported_by_evidence,Evidence,EVD-CARD-FULLBOOK-993B150D7EA4BE,静脉血栓症-咳嗽-全书回捞证据-1555-7EA4BE,《内科学（第10版）》docx,FOUNDATION-CARD-FULLBOOK-BACKFILL-20260625-001,1. CAP 是指在医院外罹患的感染性肺实质（含肺泡壁，即广义上的肺间质）炎症，包括具有明确潜伏期的病原体感染在入院后于潜伏期内发病的肺炎。其临床诊断依据是：①社区发病。②肺炎相关临床表现：a. 新近出现的咳嗽、咳痰或原有呼吸道疾病症状加重并出现脓性痰，伴或不伴胸痛/ 呼吸困难/咯血；b. 发热；c. 肺实变体征和/或闻及湿啰音；d.WBC＞10×109/L 或＜4×109/L，伴或不伴中性粒细胞核左移。③胸部影像学检查显示片状、斑片状浸润性阴影或间质性改变，伴或不伴胸腔积液。符合①、③及②中任何 1 项，并除外肺
delete_high_confidence,Evidence文本未命中VTE/PTE/DVT语义,supported_by_evidence,Evidence,EVD-CARD-FULLBOOK-314A8A472733CA,静脉血栓症-咳嗽-全书回捞证据-1559-2733CA,《内科学（第10版）》docx,FOUNDATION-CARD-FULLBOOK-BACKFILL-20260625-001,【临床表现】 细菌性肺炎的症状可轻可重，取决于病原体和宿主的状态。常见症状为咳嗽、咳痰，或原有呼吸道症状加重，并出现脓性痰或血痰，伴或不伴胸痛。病变范围大者可有呼吸困难、呼吸窘迫。大多数病人有发热。早期肺部体征无明显异常，重症者可有呼吸频率增快、鼻翼扇动、发绀。肺实变时有典型的体征，如叩诊呈浊音、语颤增强和支气管呼吸音等，也可闻及湿啰音。并发胸腔积液者，患侧胸部叩诊呈浊音、语颤减弱、呼吸音减弱。
delete_high_confidence,Evidence文本未命中VTE/PTE/DVT语义,supported_by_evidence,Evidence,EVD-CARD-FULLBOOK-199CBEFB98159F,静脉血栓症-咳嗽-全书回捞证据-451-98159F,《内科学（第10版）》docx,FOUNDATION-CARD-FULLBOOK-BACKFILL-20260625-001,3. 咯血 是指来源于气道或肺实质的血管受损出血经咳嗽而排出，可以由很多原因引起，常见于急性支气管炎、肺炎、支气管扩张、肺结核、肺真菌病、肺癌等。咯血多是少量或中量，表现痰中带血丝、血痰或整口鲜血，但有约 5%～15% 的病人呈大咯血，甚至威胁生命，这主要与咯血量和 / 或咯血速度有关。对于咯血的严重程度一直没有十分一致的定义。一般认为 24 小时咯血量小于 100ml 或单次咯血量小于 30ml 为小量咯血，24 小时咯血量大于 500ml 或单次咯血量大于 100ml 为大量咯血，常见于支气管扩张、肺结核、肺真
keep_evidence,证据文本/来源含VTE/PTE/DVT语义,supported_by_evidence,Evidence,EVD-CARD-FULLBOOK-D42526CD916544,静脉血栓症-咳嗽-全书回捞证据-461-916544,《内科学（第10版）》docx,FOUNDATION-CARD-FULLBOOK-BACKFILL-20260625-001,5. 胸痛 肺实质内不存在痛觉感受器，故胸痛一般源于各种肺部疾病累及胸膜及咳嗽引起的肌肉疼痛等。胸膜性胸痛一般为单侧、吸气末明显，定位相对清晰，可继发于气胸、肺炎、肿瘤、肺栓塞等。严重肺动脉高压可导致心肌缺血，出现与呼吸无关的心前区钝痛。非呼吸系统疾病引起的胸痛中，最重要的是心绞痛和心肌梗死，其特点是胸骨后或左前胸部位的压榨性胸痛，可放射至左肩。此外，还应注意心包炎、主动脉夹层等所致的胸痛。肋间神经痛、肋软骨炎、带状疱疹、柯萨奇病毒感染引起的胸痛常表现为胸壁表浅部位的疼痛。腹部脏器疾病，如胆石症和急性胰腺炎等有时亦
delete_high_confidence,Evidence文本未命中VTE/PTE/DVT语义,supported_by_evidence,Evidence,EVD-CARD-FULLBOOK-8536AD114DEB4B,静脉血栓症-咳嗽-全书回捞证据-463-4DEB4B,《内科学（第10版）》docx,FOUNDATION-CARD-FULLBOOK-BACKFILL-20260625-001,（三）体征 呼吸系统疾病不但表现呼吸系统体征，也可以表现其他系统的体征，因此体检时既要重视胸部的体格检查，又要注意全身的体格检查，如眼、口唇、气管、颈静脉、骨关节、指（趾）等。通过视触叩听对胸部进行检查，并注意两侧对比，以发现异常征象。不同疾病或疾病的不同阶段由于病变的性质、范围不同，胸部体征可以由完全正常到明显异常。肺部听诊现在多用爆裂音（crackles）取代过去常用的啰音（rales）。细爆裂音（fine crackles）非乐音样，吸气晚期可听见，见于心力衰竭或间质性肺疾病。肺纤维化时可听到特征性的 Vel
keep_evidence,证据文本/来源含VTE/PTE/DVT语义,supported_by_evidence,Evidence,EVD-CARD-FULLBOOK-FF17CC06C54A60,静脉血栓症-复律治疗-全书回捞证据-5977-C54A60,《内科学（第10版）》docx,FOUNDATION-CARD-FULLBOOK-BACKFILL-20260625-001,随后，迅速识别出需要针对病因紧急处理的临床情况，包括急性冠脉综合征、高血压急症、严重心律失常、心脏急性机械并发症、急性肺栓塞、重症感染、心脏压塞。尽早给予相应处理，包括急诊血运重建、快速降压、电复律、紧急外科手术、取栓或溶栓、抗感染、心包穿刺。
delete_high_confidence,Evidence文本未命中VTE/PTE/DVT语义,supported_by_evidence,Evidence,EVD-CARD-FULLBOOK-CCADF6F8F25038,静脉血栓症-夜间阵发性呼吸困难-全书回捞证据-5955-F25038,《内科学（第10版）》docx,FOUNDATION-CARD-FULLBOOK-BACKFILL-20260625-001,（二）临床分型 急性心衰根据组织的淤血和灌注情况进行分型，有助于判断病情危重程度并指 导治疗。淤血症状和体征主要包括端坐呼吸 / 夜间阵发性呼吸困难、肺部湿啰音、外周（双侧）水肿、颈静脉怒张、淤血性肝大和肝颈静脉回流征阳性等；低灌注症状和体征主要包括四肢湿冷、神志模糊、少尿、头晕和脉压小等。按有无淤血分为“湿”和“干”型，有无组织低灌注分为“冷”和“暖”型，由 此可将急性心衰分为四型：①“干暖”型，无明显淤血也无明显组织低灌注，此型病情最轻；②“干冷”型，无明显淤血但有组织低灌注，大约占 5%，多数合并低血容量；③
delete_high_confidence,Evidence文本未命中VTE/PTE/DVT语义,supported_by_evidence,Evidence,EVD-CARD-FULLBOOK-B48BD87F8DD9FC,静脉血栓症-夜间阵发性呼吸困难-全书回捞证据-5957-8DD9FC,《内科学（第10版）》docx,FOUNDATION-CARD-FULLBOOK-BACKFILL-20260625-001,【临床表现】 突发呼吸困难是急性左心衰竭最主要的临床表现。根据病情的严重程度可依次表现为劳力性呼吸困难、夜间阵发性呼吸困难、端坐呼吸等；体格检查可发现心脏增大、舒张早期或中期奔马律、肺部湿啰音等。早期征兆可表现为部分原来心功能正常的病人出现原因不明的疲乏或运动耐力明显减低、心率增加 15～20 次 / 分以上。
delete_high_confidence,Evidence文本未命中VTE/PTE/DVT语义,supported_by_evidence,Evidence,EVD-CARD-FULLBOOK-C7610C992F2296,静脉血栓症-头晕-全书回捞证据-5955-2F2296,《内科学（第10版）》docx,FOUNDATION-CARD-FULLBOOK-BACKFILL-20260625-001,（二）临床分型 急性心衰根据组织的淤血和灌注情况进行分型，有助于判断病情危重程度并指 导治疗。淤血症状和体征主要包括端坐呼吸 / 夜间阵发性呼吸困难、肺部湿啰音、外周（双侧）水肿、颈静脉怒张、淤血性肝大和肝颈静脉回流征阳性等；低灌注症状和体征主要包括四肢湿冷、神志模糊、少尿、头晕和脉压小等。按有无淤血分为“湿”和“干”型，有无组织低灌注分为“冷”和“暖”型，由 此可将急性心衰分为四型：①“干暖”型，无明显淤血也无明显组织低灌注，此型病情最轻；②“干冷”型，无明显淤血但有组织低灌注，大约占 5%，多数合并低血容量；③
delete_high_confidence,Evidence文本未命中VTE/PTE/DVT语义,supported_by_evidence,Evidence,EVD-CARD-FULLBOOK-0F80999159B562,静脉血栓症-奔马律-全书回捞证据-3519-59B562,《内科学（第10版）》docx,FOUNDATION-CARD-FULLBOOK-BACKFILL-20260625-001,2. 循环系统 主要是肺动脉高压、右心功能不全以及左心搏出量急剧减少的体征。窦性心动过速最常见，并可见心律失常如期前收缩、室上性心动过速、心房扑动和心房颤动等；部分病人可闻及肺动脉瓣区第二心音亢进（P2＞A2 ）或分裂，少数病人可闻及收缩期喷射性杂音；颈静脉充盈或异常搏动，三尖瓣区可闻及收缩期杂音，可闻及右心奔马律，肝脏增大、肝颈静脉反流征和下肢肿胀等右心衰竭的体征；少数病人有心包摩擦音；病情严重的病人可出现血压下降甚至休克。
delete_high_confidence,Evidence文本未命中VTE/PTE/DVT语义,supported_by_evidence,Evidence,EVD-CARD-FULLBOOK-19D228C4998329,静脉血栓症-奔马律-全书回捞证据-5957-998329,《内科学（第10版）》docx,FOUNDATION-CARD-FULLBOOK-BACKFILL-20260625-001,【临床表现】 突发呼吸困难是急性左心衰竭最主要的临床表现。根据病情的严重程度可依次表现为劳力性呼吸困难、夜间阵发性呼吸困难、端坐呼吸等；体格检查可发现心脏增大、舒张早期或中期奔马律、肺部湿啰音等。早期征兆可表现为部分原来心功能正常的病人出现原因不明的疲乏或运动耐力明显减低、心率增加 15～20 次 / 分以上。
delete_high_confidence,Evidence文本未命中VTE/PTE/DVT语义,supported_by_evidence,Evidence,EVD-CARD-FULLBOOK-A456F8BA5A0765,静脉血栓症-定期随访-全书回捞证据-1575-5A0765,《内科学（第10版）》docx,FOUNDATION-CARD-FULLBOOK-BACKFILL-20260625-001,（2）肺癌：多无急性感染中毒症状，有时痰中带血丝，血白细胞计数不高。但肺癌可伴发阻塞性肺炎，经抗菌药物治疗炎症消退后肿瘤阴影渐趋明显，或可见肺门淋巴结肿大，有时出现肺不张。若抗菌药物治疗后肺部炎症不见消散，或消散后于同一部位再次出现肺炎，应密切随访。对有吸烟史及年龄较大的病人，必要时做 CT、MRI、支气管镜和痰脱落细胞等检查，以免贻误诊断。
delete_high_confidence,Evidence文本未命中VTE/PTE/DVT语义,supported_by_evidence,Evidence,EVD-CARD-FULLBOOK-6545D0E310FD93,静脉血栓症-定期随访-全书回捞证据-1581-10FD93,《内科学（第10版）》docx,FOUNDATION-CARD-FULLBOOK-BACKFILL-20260625-001,（二）评估严重程度 如果肺炎的诊断成立，评价病情的严重程度对于决定在门诊或入院治疗甚或 ICU 治疗至关重要。肺炎严重性取决于 3 个主要因素：肺部局部炎症程度、肺部炎症的播散和全身炎症反应程度。重症肺炎目前还没有普遍认同的诊断标准，如果肺炎病人需要呼吸支持（急性呼吸衰竭、气体交换严重障碍伴高碳酸血症或持续低氧血症）、循环支持（血流动力学障碍、外周灌注不足）和加强监护与治疗可认为是重症肺炎。目前许多国家制定了重症肺炎的诊断标准，虽然有所不同，但均注重肺部病变的范围、器官灌注和氧合状态。目前我国推荐使用 CURB-6
keep_evidence,证据文本/来源含VTE/PTE/DVT语义,supported_by_evidence,Evidence,EVD-CARD-FULLBOOK-81C5E62821024F,静脉血栓症-定期随访-全书回捞证据-3443-21024F,《内科学（第10版）》docx,FOUNDATION-CARD-FULLBOOK-BACKFILL-20260625-001,获得性危险因素指后天获得的易导致 VTE 发生的多种病理生理异常，多为暂时性或可逆性。恶性肿瘤是 VTE 重要的危险因素，肿瘤活动期 VTE 风险显著增加。VTE 与动脉性疾病有某些共同的危险因素，如吸烟、肥胖、高胆固醇血症、高血压病和糖尿病等。心肌梗死和心力衰竭也能够增加 VTE 的风险。年龄是 VTE 发生的独立危险因素，VTE 的发病率随年龄的增长逐渐增高。部分病人经较全面的检查也不能明确危险因素，称为特发性 VTE。部分特发性 VTE 病人存在隐匿性恶性肿瘤，应注意筛查和随访。
keep_evidence,证据文本/来源含VTE/PTE/DVT语义,supported_by_evidence,Evidence,EVD-CARD-FULLBOOK-FEF578F4FF5517,静脉血栓症-定期随访-全书回捞证据-3583-FF5517,《内科学（第10版）》docx,FOUNDATION-CARD-FULLBOOK-BACKFILL-20260625-001,对不明原因的 PTE 病人及考虑存在遗传性易栓症倾向的病人（早发、复发、少见部位 VTE、家族史），可考虑进行基因检测；对于老年病人，应警惕潜在的恶性肿瘤并密切随访。
delete_high_confidence,Evidence文本未命中VTE/PTE/DVT语义,supported_by_evidence,Evidence,EVD-CARD-FULLBOOK-E2FDE1B9090E78,静脉血栓症-家族史-全书回捞证据-10869-090E78,《内科学（第10版）》docx,FOUNDATION-CARD-FULLBOOK-BACKFILL-20260625-001,主动脉疾病家族史 局灶性神经功能缺失
delete_high_confidence,Evidence文本未命中VTE/PTE/DVT语义,supported_by_evidence,Evidence,EVD-CARD-FULLBOOK-5710C526BDB05E,静脉血栓症-家族史-全书回捞证据-21161-BDB05E,《内科学（第10版）》docx,FOUNDATION-CARD-FULLBOOK-BACKFILL-20260625-001,特点是有血栓家族史，无明显诱因的多发性、反复的血栓形成，年轻时（ ＜45 岁）发病，对常规抗血栓治疗效果不佳，较常见的是遗传性 PC 缺陷症。获得性易栓症可见于恶性肿瘤、肾病综合征及抗磷脂综合征。
