original_code,name,entityType,mapped_code,mapping_status,node_upsert,server_match_count
CARD-SKELETON-FULL-20260709-ETIOLOGY-9AC9B253E53C6366,（一）与高血压发病有关的因素1.遗传因素高血压具有明显的家族聚集性,Etiology,CARD-SKELETON-FULL-20260709-ETIOLOGY-9AC9B253E53C6366,local_new_candidate,True,0
CARD-SKELETON-FULL-20260709-EXAM-3B79D99667346C38,MRI,Exam,CARD-SKELETON-FULL-20260709-EXAM-3B79D99667346C38,local_new_candidate,True,0
CARD-SKELETON-FULL-20260709-DIAGNOSISCRITERIACOMPONENT-B695194DD87FFFD1,高血压诊断根据诊室测量的血压值,DiagnosisCriteriaComponent,CARD-SKELETON-FULL-20260709-DIAGNOSISCRITERIACOMPONENT-B695194DD87FFFD1,local_new_candidate,True,0
CARD-SKELETON-FULL-20260709-DIAGNOSISCRITERIACOMPONENT-44CDB54B30EB6AA3,一般需非同日测量三次血压值收缩压均≥140mmHg和/或舒张压均≥90mmHg可诊断高血压,DiagnosisCriteriaComponent,CARD-SKELETON-FULL-20260709-DIAGNOSISCRITERIACOMPONENT-44CDB54B30EB6AA3,local_new_candidate,True,0
CARD-SKELETON-FULL-20260709-DIAGNOSISCRITERIACOMPONENT-A54403E31B0840DB,也诊断为高血压,DiagnosisCriteriaComponent,CARD-SKELETON-FULL-20260709-DIAGNOSISCRITERIACOMPONENT-A54403E31B0840DB,local_new_candidate,True,0
CARD-SKELETON-FULL-20260709-DIAGNOSISCRITERIACOMPONENT-9FD126A3E0335D0B,夜间收缩压平均值≥120mmHg和/或舒张压平均值≥70mmHg来诊断高血压,DiagnosisCriteriaComponent,CARD-SKELETON-FULL-20260709-DIAGNOSISCRITERIACOMPONENT-9FD126A3E0335D0B,local_new_candidate,True,0
CARD-SKELETON-FULL-20260709-DIAGNOSISCRITERIACOMPONENT-B371E6782B08730C,是否血压升高,DiagnosisCriteriaComponent,CARD-SKELETON-FULL-20260709-DIAGNOSISCRITERIACOMPONENT-B371E6782B08730C,local_new_candidate,True,0
CARD-SKELETON-FULL-20260709-DIFFERENTIALDIAGNOSIS-5CED3E51131ADB90,高血压诊断根据诊室测量的血压值,DifferentialDiagnosis,CARD-SKELETON-FULL-20260709-DIFFERENTIALDIAGNOSIS-5CED3E51131ADB90,local_new_candidate,True,0
CARD-SKELETON-FULL-20260709-DIFFERENTIALDIAGNOSIS-3404A239D826C997,一般需非同日测量三次血压值收缩压均≥140mmHg和/或舒张压均≥90mmHg可诊断高血压,DifferentialDiagnosis,CARD-SKELETON-FULL-20260709-DIFFERENTIALDIAGNOSIS-3404A239D826C997,local_new_candidate,True,0
CARD-SKELETON-FULL-20260709-DIFFERENTIALDIAGNOSIS-5CD45CC4A3D7565B,病人既往有高血压史,DifferentialDiagnosis,CARD-SKELETON-FULL-20260709-DIFFERENTIALDIAGNOSIS-5CD45CC4A3D7565B,local_new_candidate,True,0
CARD-SKELETON-FULL-20260709-DIFFERENTIALDIAGNOSIS-305FF238F5B02122,也诊断为高血压,DifferentialDiagnosis,CARD-SKELETON-FULL-20260709-DIFFERENTIALDIAGNOSIS-305FF238F5B02122,local_new_candidate,True,0
CARD-SKELETON-FULL-20260709-DIFFERENTIALDIAGNOSIS-9916DD8C474F2793,夜间收缩压平均值≥120mmHg和/或舒张压平均值≥70mmHg来诊断高血压,DifferentialDiagnosis,CARD-SKELETON-FULL-20260709-DIFFERENTIALDIAGNOSIS-9916DD8C474F2793,local_new_candidate,True,0
CARD-SKELETON-FULL-20260709-DISEASECLASSIFICATION-B3A56D773D632276,将高血压病人分为低危、中危、高危和很高危,DiseaseClassification,CARD-SKELETON-FULL-20260709-DISEASECLASSIFICATION-B3A56D773D632276,local_new_candidate,True,0
CARD-SKELETON-FULL-20260709-DEFINITION-AFC94581D44522FC,继发性高血压定义,Definition,CARD-SKELETON-FULL-20260709-DEFINITION-AFC94581D44522FC,local_new_candidate,True,0
CARD-SKELETON-FULL-20260709-DEFINITIONCOMPONENT-F120D5D1B7FC2F4F,是指由某些确定的疾病或病因引起的血压升高,DefinitionComponent,CARD-SKELETON-FULL-20260709-DEFINITIONCOMPONENT-F120D5D1B7FC2F4F,local_new_candidate,True,0
CARD-SKELETON-FULL-20260709-DEFINITIONCOMPONENT-5027F0DB76AF91AB,是最常见的继发性高血压，终末期肾病80%～90%合并高血压,DefinitionComponent,CARD-SKELETON-FULL-20260709-DEFINITIONCOMPONENT-5027F0DB76AF91AB,local_new_candidate,True,0
CARD-SKELETON-FULL-20260709-DEFINITIONCOMPONENT-12F28BFFCF9EB5A9,是由于肾单位大量丢失，导致水钠潴留和细胞外容量增加，以及肾脏RAAS激活与排钠减少,DefinitionComponent,CARD-SKELETON-FULL-20260709-DEFINITIONCOMPONENT-12F28BFFCF9EB5A9,local_new_candidate,True,0
CARD-SKELETON-FULL-20260709-DEFINITIONCOMPONENT-CAFC2E4C3D75C553,是单侧或双侧肾动脉主干或分支狭窄引起的高血压,DefinitionComponent,CARD-SKELETON-FULL-20260709-DEFINITIONCOMPONENT-CAFC2E4C3D75C553,local_new_candidate,True,0
CARD-SKELETON-FULL-20260709-DEFINITIONCOMPONENT-3F1522D35B82C4C9,是由于肾血管狭窄，导致肾脏缺血，激活RAAS,DefinitionComponent,CARD-SKELETON-FULL-20260709-DEFINITIONCOMPONENT-3F1522D35B82C4C9,local_new_candidate,True,0
CARD-SKELETON-FULL-20260709-DEFINITIONCOMPONENT-144D81670B41C768,是降低血压，还在于保护肾功能,DefinitionComponent,CARD-SKELETON-FULL-20260709-DEFINITIONCOMPONENT-144D81670B41C768,local_new_candidate,True,0
CARD-SKELETON-FULL-20260709-DEFINITIONCOMPONENT-8CC4D389DDD9207F,是肾上腺皮质增生或肿瘤分泌过多醛固酮所致,DefinitionComponent,CARD-SKELETON-FULL-20260709-DEFINITIONCOMPONENT-8CC4D389DDD9207F,local_new_candidate,True,0
CARD-SKELETON-FULL-20260709-DEFINITIONCOMPONENT-F291C908D89A0D38,是肾上腺皮质腺瘤或癌所致，手术切除是最好的治疗方法,DefinitionComponent,CARD-SKELETON-FULL-20260709-DEFINITIONCOMPONENT-F291C908D89A0D38,local_new_candidate,True,0
CARD-SKELETON-FULL-20260709-DEFINITION-D25E6C3B8F768B8B,心肌疾病定义,Definition,CARD-SKELETON-FULL-20260709-DEFINITION-D25E6C3B8F768B8B,local_new_candidate,True,0
CARD-SKELETON-FULL-20260709-DEFINITIONCOMPONENT-0DC5EB4941629FD6,是一组病因和表型异质性高的心肌疾病，其心肌结构和/或功能异常无法以前/后负荷增加或心肌缺血等疾病来诠释,DefinitionComponent,CARD-SKELETON-20260709-DEFINITIONCOMPONENT-0DC5EB4941629FD6,server_existing_same_type_name,False,1
CARD-SKELETON-FULL-20260709-DEFINITIONCOMPONENT-A863D93F4CB71B2F,是：①将CM视为常见临床表现（心力衰竭、心律失常）的原因,DefinitionComponent,CARD-SKELETON-20260709-DEFINITIONCOMPONENT-A863D93F4CB71B2F,server_existing_same_type_name,False,1
CARD-SKELETON-FULL-20260709-DEFINITIONCOMPONENT-6D2EBF208D04B43D,指南》的分类法将其分为5个临床表型：肥厚型心肌病（HCM）、扩张型心肌病（DCM）、非扩张型左心室心肌病（NDLVC）、致心律失常性右心室心肌病（ARVC）和限制,DefinitionComponent,CARD-SKELETON-20260709-DEFINITIONCOMPONENT-6D2EBF208D04B43D,server_existing_same_type_name,False,1
CARD-SKELETON-FULL-20260709-DEFINITIONCOMPONENT-A496BF973A63A1A4,指导心源性猝死（SCD）的预防,DefinitionComponent,CARD-SKELETON-20260709-DEFINITIONCOMPONENT-A496BF973A63A1A4,server_existing_same_type_name,False,1
CARD-SKELETON-FULL-20260709-DEFINITIONCOMPONENT-AF3BDE1F0BDC9030,导致以心肌肥厚、心腔扩张和心律失常为主要表型的心肌病,DefinitionComponent,CARD-SKELETON-20260709-DEFINITIONCOMPONENT-AF3BDE1F0BDC9030,server_existing_same_type_name,False,1
CARD-SKELETON-FULL-20260709-DEFINITION-210E3C69B5C8AF31,肥厚型心肌病定义,Definition,CARD-SKELETON-FULL-20260709-DEFINITION-210E3C69B5C8AF31,local_new_candidate,True,0
CARD-SKELETON-FULL-20260709-DEFINITIONCOMPONENT-C4403EF8667D14AB,是一类以左心室和/或右心室肥厚，伴舒张功能障碍为特征的心肌病，需排除继发于后负荷增加或系统性疾病的心肌肥厚,DefinitionComponent,CARD-SKELETON-20260709-DEFINITIONCOMPONENT-C4403EF8667D14AB,server_existing_same_type_name,False,1
CARD-SKELETON-FULL-20260709-DEFINITIONCOMPONENT-940A06B955D7FB1C,是青少年和运动猝死的重要原因,DefinitionComponent,CARD-SKELETON-20260709-DEFINITIONCOMPONENT-940A06B955D7FB1C,server_existing_same_type_name,False,1
CARD-SKELETON-FULL-20260709-PATHOPHYSIOLOGY-F80BBDDC398C5FD9,HCM系常染色体显性遗传,Pathophysiology,CARD-SKELETON-FULL-20260709-PATHOPHYSIOLOGY-F80BBDDC398C5FD9,local_new_candidate,True,0
CARD-SKELETON-FULL-20260709-PATHOPHYSIOLOGY-E012B0CB754ED67F,已发现至少8个肌小节蛋白的编码基因突变,Pathophysiology,CARD-SKELETON-20260709-PATHOPHYSIOLOGY-E012B0CB754ED67F,server_existing_same_type_name,False,1
CARD-SKELETON-FULL-20260709-PATHOPHYSIOLOGY-71A2524B5B966854,约60%的病人有致病/可能致病变异,Pathophysiology,CARD-SKELETON-20260709-PATHOPHYSIOLOGY-71A2524B5B966854,server_existing_same_type_name,False,1
CARD-SKELETON-FULL-20260709-PATHOPHYSIOLOGY-41871ADFE3BEE715,其中MYH7和MYBPC3突变占70%,Pathophysiology,CARD-SKELETON-20260709-PATHOPHYSIOLOGY-41871ADFE3BEE715,server_existing_same_type_name,False,1
CARD-SKELETON-FULL-20260709-PATHOPHYSIOLOGY-1D2DCD649682F023,40%未检出变异,Pathophysiology,CARD-SKELETON-20260709-PATHOPHYSIOLOGY-1D2DCD649682F023,server_existing_same_type_name,False,1
CARD-SKELETON-FULL-20260709-PATHOPHYSIOLOGY-0DAFFCE6D7B0E88B,与基因及环境因素相互作用有关,Pathophysiology,CARD-SKELETON-20260709-PATHOPHYSIOLOGY-0DAFFCE6D7B0E88B,server_existing_same_type_name,False,1
CARD-SKELETON-FULL-20260709-PATHOPHYSIOLOGY-FF3E1E29A31719D7,解剖特征：多数病例左心室肥厚,Pathophysiology,CARD-SKELETON-FULL-20260709-PATHOPHYSIOLOGY-FF3E1E29A31719D7,local_new_candidate,True,0
CARD-SKELETON-FULL-20260709-SYMPTOM-7D4754E3D1541940,静息性呼吸困难,Symptom,SYM-CARD-CFEE6A15D3BD,server_existing_same_type_name,False,1
CARD-SKELETON-FULL-20260709-EXAM-8F3C51A458621DD1,基因检测,Exam,EXAM-GENETIC,server_existing_same_type_name,False,1
CARD-SKELETON-FULL-20260709-EXAM-C512C80D5ED16ED5,心内膜心肌活检,Exam,EXAM-EMB,server_existing_same_type_name,False,1
CARD-SKELETON-FULL-20260709-EXAM-20E3653FA1AA7558,磁共振成像,Exam,EXAM-CARD-TEXT-8633D5B324,server_existing_same_type_name,False,1
CARD-SKELETON-FULL-20260709-DIAGNOSISCRITERIACOMPONENT-A2E89FD6C2C8E505,影像学发现室壁增厚是诊断HCM的必备条件,DiagnosisCriteriaComponent,CARD-SKELETON-FULL-20260709-DIAGNOSISCRITERIACOMPONENT-A2E89FD6C2C8E505,local_new_candidate,True,0
CARD-SKELETON-FULL-20260709-DIAGNOSISCRITERIACOMPONENT-8E2488687BE442FF,（一）诊断标准1.成人,DiagnosisCriteriaComponent,CARD-SKELETON-FULL-20260709-DIAGNOSISCRITERIACOMPONENT-8E2488687BE442FF,local_new_candidate,True,0
CARD-SKELETON-FULL-20260709-DIAGNOSISCRITERIACOMPONENT-A0C4EBC5C9FABA21,影像学发现左室任意部位舒张末室壁厚度≥15mm可诊断,DiagnosisCriteriaComponent,CARD-SKELETON-FULL-20260709-DIAGNOSISCRITERIACOMPONENT-A0C4EBC5C9FABA21,local_new_candidate,True,0
CARD-SKELETON-FULL-20260709-DIAGNOSISCRITERIACOMPONENT-CA82C66CD6F4F31D,有家族史或基因检测阳性者,DiagnosisCriteriaComponent,CARD-SKELETON-FULL-20260709-DIAGNOSISCRITERIACOMPONENT-CA82C66CD6F4F31D,local_new_candidate,True,0
CARD-SKELETON-FULL-20260709-DIAGNOSISCRITERIACOMPONENT-551FA31C7741EB7B,室壁厚度≥13mm也可诊断,DiagnosisCriteriaComponent,CARD-SKELETON-FULL-20260709-DIAGNOSISCRITERIACOMPONENT-551FA31C7741EB7B,local_new_candidate,True,0
CARD-SKELETON-FULL-20260709-DIAGNOSISCRITERIACOMPONENT-EEEF927B209387D5,左室厚度z值（所测值偏离平均值的标准差数）＞2.5者可诊断,DiagnosisCriteriaComponent,CARD-SKELETON-FULL-20260709-DIAGNOSISCRITERIACOMPONENT-EEEF927B209387D5,local_new_candidate,True,0
CARD-SKELETON-FULL-20260709-DIAGNOSISCRITERIACOMPONENT-F8146B5B9238175B,有家族史或基因型阳性者,DiagnosisCriteriaComponent,CARD-SKELETON-FULL-20260709-DIAGNOSISCRITERIACOMPONENT-F8146B5B9238175B,local_new_candidate,True,0
CARD-SKELETON-FULL-20260709-DIAGNOSISCRITERIACOMPONENT-6C4F52FFDB88128D,z值＞2也可诊断,DiagnosisCriteriaComponent,CARD-SKELETON-FULL-20260709-DIAGNOSISCRITERIACOMPONENT-6C4F52FFDB88128D,local_new_candidate,True,0
CARD-SKELETON-FULL-20260709-DIAGNOSISCRITERIACOMPONENT-B366AB93F6AE1C40,先证者的成年1级亲属左室壁厚度＞13mm可诊断,DiagnosisCriteriaComponent,CARD-SKELETON-FULL-20260709-DIAGNOSISCRITERIACOMPONENT-B366AB93F6AE1C40,local_new_candidate,True,0
CARD-SKELETON-FULL-20260709-DIAGNOSISCRITERIACOMPONENT-546BAB4B10267688,先证者的儿童1级亲属左室壁厚度z值＜2但有形态或心电异常,DiagnosisCriteriaComponent,CARD-SKELETON-FULL-20260709-DIAGNOSISCRITERIACOMPONENT-546BAB4B10267688,local_new_candidate,True,0
CARD-SKELETON-FULL-20260709-DIAGNOSISCRITERIACOMPONENT-0EFF19F0A8FF4570,可疑诊但不能单独诊断,DiagnosisCriteriaComponent,CARD-SKELETON-FULL-20260709-DIAGNOSISCRITERIACOMPONENT-0EFF19F0A8FF4570,local_new_candidate,True,0
CARD-SKELETON-FULL-20260709-DIAGNOSISCRITERIACOMPONENT-4C7F4C458BE60EA7,（二）分型诊断1.按血流动力学,DiagnosisCriteriaComponent,CARD-SKELETON-FULL-20260709-DIAGNOSISCRITERIACOMPONENT-4C7F4C458BE60EA7,local_new_candidate,True,0
CARD-SKELETON-FULL-20260709-DIAGNOSISCRITERIACOMPONENT-762C561840D1A94A,梗阻型：梗阻部位峰压差≥30mmHg,DiagnosisCriteriaComponent,CARD-SKELETON-FULL-20260709-DIAGNOSISCRITERIACOMPONENT-762C561840D1A94A,local_new_candidate,True,0
CARD-SKELETON-FULL-20260709-DIFFERENTIALDIAGNOSIS-2C6B429737BD52DE,需排除心脏后负荷增加、系统性或代谢性疾病所导致的心肌肥厚,DifferentialDiagnosis,CARD-SKELETON-20260709-DIFFERENTIALDIAGNOSIS-2C6B429737BD52DE,server_existing_same_type_name,False,1
CARD-SKELETON-FULL-20260709-PROCEDURE-A7DC95F190D3C3A1,射频消融,Procedure,CARD-SKELETON-20260709-PROCEDURE-A7DC95F190D3C3A1,server_existing_same_type_name,False,1
CARD-SKELETON-FULL-20260709-PROCEDURE-B59B1385BA9A601D,植入型心律转复除颤器,Procedure,CARD-SKELETON-20260709-PROCEDURE-B59B1385BA9A601D,server_existing_same_type_name,False,1
CARD-SKELETON-FULL-20260709-DEFINITION-22511BF21A2E5D98,扩张型心肌病定义,Definition,CARD-SKELETON-FULL-20260709-DEFINITION-22511BF21A2E5D98,local_new_candidate,True,0
CARD-SKELETON-FULL-20260709-DEFINITIONCOMPONENT-5833B021A14B870E,是一类以左室或双心室扩大伴收缩功能障碍为特征的心肌病，且无法以负荷异常或心肌缺血等来解释,DefinitionComponent,CARD-SKELETON-20260709-DEFINITIONCOMPONENT-5833B021A14B870E,server_existing_same_type_name,False,1
CARD-SKELETON-FULL-20260709-ETIOLOGY-88BFC3F2B5D3AB51,DCM常有家族性发病趋势,Etiology,CARD-SKELETON-FULL-20260709-ETIOLOGY-88BFC3F2B5D3AB51,local_new_candidate,True,0
CARD-SKELETON-FULL-20260709-ETIOLOGY-B21A79D07CD81D13,遗传方式多为常染色体显性、少数为常染色体隐性或X连锁遗传,Etiology,CARD-SKELETON-FULL-20260709-ETIOLOGY-B21A79D07CD81D13,local_new_candidate,True,0
CARD-SKELETON-FULL-20260709-ETIOLOGY-19C4F5891DEFA11A,病毒感染和自身免疫等获得性病因也参与致病,Etiology,CARD-SKELETON-FULL-20260709-ETIOLOGY-19C4F5891DEFA11A,local_new_candidate,True,0
CARD-SKELETON-FULL-20260709-ETIOLOGY-9133411EEF46EF24,1.基因突变约50%家族性和30%散发性DCM病人可检出致病基因,Etiology,CARD-SKELETON-FULL-20260709-ETIOLOGY-9133411EEF46EF24,local_new_candidate,True,0
CARD-SKELETON-FULL-20260709-ETIOLOGY-6A0B6F3A1CAB5E01,DCM的致病基因更多,Etiology,CARD-SKELETON-FULL-20260709-ETIOLOGY-6A0B6F3A1CAB5E01,local_new_candidate,True,0
CARD-SKELETON-FULL-20260709-ETIOLOGY-8F1864D33CD0CFF1,已报道50多种基因突变,Etiology,CARD-SKELETON-FULL-20260709-ETIOLOGY-8F1864D33CD0CFF1,local_new_candidate,True,0
CARD-SKELETON-FULL-20260709-ETIOLOGY-0853D857F9FF61D0,最重要的是心肌骨架蛋白的基因突变尤其是肌联蛋白基因TTN截短突变,Etiology,CARD-SKELETON-FULL-20260709-ETIOLOGY-0853D857F9FF61D0,local_new_candidate,True,0
CARD-SKELETON-FULL-20260709-ETIOLOGY-D363CFF26BF4F1C7,尚有肌节、闰盘、桥粒、离子通道等蛋白的基因突变,Etiology,CARD-SKELETON-FULL-20260709-ETIOLOGY-D363CFF26BF4F1C7,local_new_candidate,True,0
CARD-SKELETON-FULL-20260709-PATHOPHYSIOLOGY-FC054E4C806CA27D,肉眼见心室扩张、室壁变薄、瘢痕形成、附壁血栓,Pathophysiology,CARD-SKELETON-FULL-20260709-PATHOPHYSIOLOGY-FC054E4C806CA27D,local_new_candidate,True,0
CARD-SKELETON-FULL-20260709-PATHOPHYSIOLOGY-F4E046F7020BCEBB,但瓣膜及冠脉无明显病变,Pathophysiology,CARD-SKELETON-FULL-20260709-PATHOPHYSIOLOGY-F4E046F7020BCEBB,local_new_candidate,True,0
CARD-SKELETON-FULL-20260709-PATHOPHYSIOLOGY-CB89BD6B7AD4C363,组织学为非特异心肌细胞肥大、变性、坏死、纤维化,Pathophysiology,CARD-SKELETON-FULL-20260709-PATHOPHYSIOLOGY-CB89BD6B7AD4C363,local_new_candidate,True,0
CARD-SKELETON-FULL-20260709-PATHOPHYSIOLOGY-78C9CC839D8EF8D5,可有炎症细胞浸润,Pathophysiology,CARD-SKELETON-FULL-20260709-PATHOPHYSIOLOGY-78C9CC839D8EF8D5,local_new_candidate,True,0
CARD-SKELETON-FULL-20260709-PATHOPHYSIOLOGY-FC97373BA2C12DC6,心肌收缩减弱将触发神经-体液机制,Pathophysiology,CARD-SKELETON-FULL-20260709-PATHOPHYSIOLOGY-FC97373BA2C12DC6,local_new_candidate,True,0
CARD-SKELETON-FULL-20260709-PATHOPHYSIOLOGY-B4BD7F04B2E66E29,导致水钠潴留、心率加快、血管收缩以维持循环,Pathophysiology,CARD-SKELETON-FULL-20260709-PATHOPHYSIOLOGY-B4BD7F04B2E66E29,local_new_candidate,True,0
CARD-SKELETON-FULL-20260709-PATHOPHYSIOLOGY-A8D5DC8F3919D967,但过度代偿将使更多心肌受损,Pathophysiology,CARD-SKELETON-FULL-20260709-PATHOPHYSIOLOGY-A8D5DC8F3919D967,local_new_candidate,True,0
CARD-SKELETON-FULL-20260709-PATHOPHYSIOLOGY-EC6222C90A943C1F,终因恶性循环而失代偿,Pathophysiology,CARD-SKELETON-FULL-20260709-PATHOPHYSIOLOGY-EC6222C90A943C1F,local_new_candidate,True,0
CARD-SKELETON-FULL-20260709-LABTEST-FE6022A36946E72E,B型利钠肽,LabTest,CARD-SKELETON-20260709-LABTEST-FE6022A36946E72E,server_existing_same_type_name,False,1
CARD-SKELETON-FULL-20260709-DIAGNOSISCRITERIACOMPONENT-0581BE90F9C3129E,1.诊断依据除外获得性病因后,DiagnosisCriteriaComponent,CARD-SKELETON-FULL-20260709-DIAGNOSISCRITERIACOMPONENT-0581BE90F9C3129E,local_new_candidate,True,0
CARD-SKELETON-FULL-20260709-DIAGNOSISCRITERIACOMPONENT-55261BE982E5CB0C,有心腔扩大伴LVEF降低者可拟诊DCM,DiagnosisCriteriaComponent,CARD-SKELETON-FULL-20260709-DIAGNOSISCRITERIACOMPONENT-55261BE982E5CB0C,local_new_candidate,True,0
CARD-SKELETON-FULL-20260709-DIAGNOSISCRITERIACOMPONENT-1C12884A34DB2562,2.鉴别诊断应除外心脏扩大、收缩功能减低的其他继发原因,DiagnosisCriteriaComponent,CARD-SKELETON-FULL-20260709-DIAGNOSISCRITERIACOMPONENT-1C12884A34DB2562,local_new_candidate,True,0
CARD-SKELETON-FULL-20260709-DIAGNOSISCRITERIACOMPONENT-7B516D017C4B60C1,CMR提供的心肌组织特征有助于病因鉴别诊断,DiagnosisCriteriaComponent,CARD-SKELETON-FULL-20260709-DIAGNOSISCRITERIACOMPONENT-7B516D017C4B60C1,local_new_candidate,True,0
CARD-SKELETON-FULL-20260709-DIFFERENTIALDIAGNOSIS-6E34897356CC66E2,2.鉴别诊断应除外心脏扩大、收缩功能减低的其他继发原因,DifferentialDiagnosis,CARD-SKELETON-FULL-20260709-DIFFERENTIALDIAGNOSIS-6E34897356CC66E2,local_new_candidate,True,0
CARD-SKELETON-FULL-20260709-DIFFERENTIALDIAGNOSIS-05E05848109304F8,可通过病史、查体及TTE、CMR、冠脉造影等检查进行鉴别,DifferentialDiagnosis,CARD-SKELETON-20260709-DIFFERENTIALDIAGNOSIS-05E05848109304F8,server_existing_same_type_name,False,1
CARD-SKELETON-FULL-20260709-DIFFERENTIALDIAGNOSIS-8FFF1F5BD226215D,CMR提供的心肌组织特征有助于病因鉴别诊断,DifferentialDiagnosis,CARD-SKELETON-20260709-DIFFERENTIALDIAGNOSIS-8FFF1F5BD226215D,server_existing_same_type_name,False,1
CARD-SKELETON-FULL-20260709-DIFFERENTIALDIAGNOSIS-B31C2B0E017BFA79,提示心肌炎的可能,DifferentialDiagnosis,CARD-SKELETON-20260709-DIFFERENTIALDIAGNOSIS-B31C2B0E017BFA79,server_existing_same_type_name,False,1
CARD-SKELETON-FULL-20260709-MEDICATION-CE7B6E8D0756D10D,钠-葡萄糖共转运蛋白2抑制剂,Medication,CARD-SKELETON-20260709-MEDICATION-CE7B6E8D0756D10D,server_existing_same_type_name,False,1
CARD-SKELETON-FULL-20260709-MEDICATION-C1BE8B8EADE11CDE,卡维地洛,Medication,MED-CARD-AE13AC40D4CF,server_existing_same_type_name,False,1
CARD-SKELETON-FULL-20260709-PROCEDURE-B6B66E2D5F4EB31B,心脏再同步治疗,Procedure,PROC-CARD-TEXT-D2C1F9E289,server_existing_same_type_name,False,1
CARD-SKELETON-FULL-20260709-DEFINITION-4D9D325E5FDB3D75,非扩张型左心室心肌病定义,Definition,CARD-SKELETON-FULL-20260709-DEFINITION-4D9D325E5FDB3D75,local_new_candidate,True,0
CARD-SKELETON-FULL-20260709-DEFINITIONCOMPONENT-B05D203B89809877,是指在无左心室扩张情况下，左心室存在着非缺血性瘢痕或脂肪替代，伴或不伴整体或局部室壁运动异常,DefinitionComponent,CARD-SKELETON-20260709-DEFINITIONCOMPONENT-B05D203B89809877,server_existing_same_type_name,False,1
CARD-SKELETON-FULL-20260709-DEFINITIONCOMPONENT-92439B6D509AAB1D,指在无左心室扩张情况下，左心室存在着非缺血性瘢痕或脂肪替代，伴或不伴整体或局部室壁运动异常,DefinitionComponent,CARD-SKELETON-20260709-DEFINITIONCOMPONENT-92439B6D509AAB1D,server_existing_same_type_name,False,1
CARD-SKELETON-FULL-20260709-PATHOPHYSIOLOGY-782E4282E2BBA139,遗传背景和基因突变是其主要发病机制,Pathophysiology,CARD-SKELETON-FULL-20260709-PATHOPHYSIOLOGY-782E4282E2BBA139,local_new_candidate,True,0
