issue_scope,source_artifact_scope,target_artifact_scope,source_disease_name,target_subject_name,mapping_status,mapping_type,entityType,slot,entity_name,entity_code,relationType,line_number,target_docx_start_para,target_docx_end_para,line_in_target_docx_range,evidence_quality,evidence_reason,merge_decision,evidence_code,evidence_text_preview,machine_precheck_decision,machine_precheck_reason,risk_flags,risk_flag_count,disease_mentioned_in_evidence,entity_mentioned_in_evidence,negative_context_hits,non_target_context_hits,generic_entity
历史候选池归并风险，不作为当前骨架缺陷,历史候选池/旧实例产物,当前骨架基线产物,室性期前收缩,室性期前收缩,可自动采用,exact,RiskStratification,classification_risk,危险分层,RS-CARD-FULLBOOK-F4E7F07EC9,has_risk_stratification,6161,4550,4571,no,中等证据文本,包含实体名和临床语义关键词，但疾病名未直接出现,可进入抽样复核后归并,EVD-CARD-FULLBOOK-3C70D879BE6D2D,1. 静息心电图 是诊断心律失常最重要的无创伤性检查技术，常规心电图分析原则：①根据 P波形态特征判断基本心律是窦性心律还是异位心律。②测定 P-P 或 R-R 间期，计算心房率或心室率有无心动过速或过缓以及心律不齐。③测定 P-R 间期和 Q-T 间期，判断有无延长或缩短。④比较 P-P间期和 R-R 间期，寻找心房律和心室律的关系；并根据各导联波形特征及,仅作重抽取线索,候选可提示抽取方向，但证据上下文或章节坐标不足以支持自动归并,章节坐标未对齐；证据未直接出现疾病名；证据片段缺疾病名；证据片段缺实体名,4,no,no,,,no
历史候选池归并风险，不作为当前骨架缺陷,历史候选池/旧实例产物,当前骨架基线产物,心房颤动,心房颤动,可自动采用,exact,RiskStratification,classification_risk,危险分层,RS-CARD-FULLBOOK-F4E7F07EC9,has_risk_stratification,6161,4409,4452,no,中等证据文本,包含实体名和临床语义关键词，但疾病名未直接出现,可进入抽样复核后归并,EVD-CARD-FULLBOOK-71691C6DBDE4C4,1. 静息心电图 是诊断心律失常最重要的无创伤性检查技术，常规心电图分析原则：①根据 P波形态特征判断基本心律是窦性心律还是异位心律。②测定 P-P 或 R-R 间期，计算心房率或心室率有无心动过速或过缓以及心律不齐。③测定 P-R 间期和 Q-T 间期，判断有无延长或缩短。④比较 P-P间期和 R-R 间期，寻找心房律和心室律的关系；并根据各导联波形特征及,仅作重抽取线索,候选可提示抽取方向，但证据上下文或章节坐标不足以支持自动归并,章节坐标未对齐；证据未直接出现疾病名；证据片段缺疾病名；证据片段缺实体名,4,no,no,,,no
历史候选池归并风险，不作为当前骨架缺陷,历史候选池/旧实例产物,当前骨架基线产物,致心律失常性右心室心肌病,致心律失常性右心室心肌病,可自动采用,exact,RiskStratification,classification_risk,危险分层,RS-CARD-FULLBOOK-F4E7F07EC9,has_risk_stratification,6161,5895,5928,no,强证据文本,同时包含疾病名、实体名和临床语义关键词,可进入抽样复核后归并,EVD-CARD-FULLBOOK-CDD4C185F7167C,1. 静息心电图 是诊断心律失常最重要的无创伤性检查技术，常规心电图分析原则：①根据 P波形态特征判断基本心律是窦性心律还是异位心律。②测定 P-P 或 R-R 间期，计算心房率或心室率有无心动过速或过缓以及心律不齐。③测定 P-R 间期和 Q-T 间期，判断有无延长或缩短。④比较 P-P间期和 R-R 间期，寻找心房律和心室律的关系；并根据各导联波形特征及,仅作重抽取线索,候选可提示抽取方向，但证据上下文或章节坐标不足以支持自动归并,章节坐标未对齐；证据片段缺疾病名；证据片段缺实体名,3,no,no,,,no
历史候选池归并风险，不作为当前骨架缺陷,历史候选池/旧实例产物,当前骨架基线产物,动脉粥样硬化,动脉粥样硬化,可自动采用,exact,RiskStratification,classification_risk,危险分层,RS-CARD-FULLBOOK-F4E7F07EC9,has_risk_stratification,24837,4864,4889,no,强证据文本,同时包含疾病名、实体名和临床语义关键词,可进入抽样复核后归并,EVD-CARD-FULLBOOK-F925D4D85D9496,注：ASCVD，动脉粥样硬化性心血管疾病。ACS，急性冠脉综合征。LDL-C，低密度脂蛋白胆固醇。CABG，冠状动脉旁路移植术。PCI，经皮冠状动脉介入术。TC，总胆固醇。CKD，慢性肾脏病。HDL-C，高密度脂蛋白胆固醇。 BMI，体重指数。1mmHg=0.133kPa。危险因素的水平均为干预前水平。*危险因素包括吸烟、低 HDL-C、年龄≥45/55 岁,仅作重抽取线索,候选可提示抽取方向，但证据上下文或章节坐标不足以支持自动归并,章节坐标未对齐；证据片段缺实体名,2,yes,no,,,no
历史候选池归并风险，不作为当前骨架缺陷,历史候选池/旧实例产物,当前骨架基线产物,心力衰竭,心力衰竭,可自动采用,exact,RiskStratification,classification_risk,危险分层,RS-CARD-FULLBOOK-F4E7F07EC9,has_risk_stratification,7637,3905,3909,no,强证据文本,同时包含疾病名、实体名和临床语义关键词,可进入抽样复核后归并,EVD-CARD-FULLBOOK-90CA598EA4E6BA,【分级和危险分层】 UA/NSTEMI 病人临床表现严重程度不一，主要是由于基础冠脉病变严重程度和累及范围不同，同时形成急性血栓（进展至 STEMI）的危险性大小不同。Braunwald 根据心绞痛的特点和基础病因，对 UA 提出分级（Braunwald 分级）（表 3-4-2）。危险分层是选择个体化治疗方案尤其是侵入性治疗策略时机的重要参考（表 3-4-3,仅作重抽取线索,候选可提示抽取方向，但证据上下文或章节坐标不足以支持自动归并,章节坐标未对齐；证据片段缺疾病名,2,no,yes,,,no
历史候选池归并风险，不作为当前骨架缺陷,历史候选池/旧实例产物,当前骨架基线产物,急性冠脉综合征,急性冠脉综合征,可自动采用,exact,RiskStratification,classification_risk,危险分层,RS-CARD-FULLBOOK-F4E7F07EC9,has_risk_stratification,24837,5120,5126,no,强证据文本,同时包含疾病名、实体名和临床语义关键词,可进入抽样复核后归并,EVD-CARD-FULLBOOK-99E37A4A4FD9E7,注：ASCVD，动脉粥样硬化性心血管疾病。ACS，急性冠脉综合征。LDL-C，低密度脂蛋白胆固醇。CABG，冠状动脉旁路移植术。PCI，经皮冠状动脉介入术。TC，总胆固醇。CKD，慢性肾脏病。HDL-C，高密度脂蛋白胆固醇。 BMI，体重指数。1mmHg=0.133kPa。危险因素的水平均为干预前水平。*危险因素包括吸烟、低 HDL-C、年龄≥45/55 岁,仅作重抽取线索,候选可提示抽取方向，但证据上下文或章节坐标不足以支持自动归并,章节坐标未对齐；证据片段缺实体名,2,yes,no,,,no
历史候选池归并风险，不作为当前骨架缺陷,历史候选池/旧实例产物,当前骨架基线产物,ST段抬高型心肌梗死,急性 ST 段抬高型心肌梗死,可自动采用,manual_synonym_rule,Symptom,clinical_manifestation,呼吸困难,SYM-CARD-19E67F3BE240,has_symptom,7283,5197,5398,no,中等证据文本,包含实体名和临床语义关键词，但疾病名未直接出现,可进入抽样复核后归并,EVD-CARD-FULLBOOK-C04D3BE8DB0E99,【临床分型】 由于病理解剖和病理生理变化的不同，冠心病有不同的临床表型。1979 年 WHO曾将其分为五型：①隐匿型或无症状型冠心病；②心绞痛；③心肌梗死；④缺血性心肌病；⑤猝死。近年趋向于根据发病特点和治疗原则不同分为两大类：慢性冠脉综合征（chronic coronary syndrome， CCS）和 急 性 冠 脉 综 合 征（acute coron,仅作重抽取线索,候选可提示抽取方向，但证据上下文或章节坐标不足以支持自动归并,章节坐标未对齐；证据未直接出现疾病名；证据片段缺疾病名；证据片段缺实体名；实体过泛需疾病上下文,5,no,no,,,yes
历史候选池归并风险，不作为当前骨架缺陷,历史候选池/旧实例产物,当前骨架基线产物,下肢动脉硬化闭塞症,下肢动脉硬化闭塞症,可自动采用,exact,Sign,clinical_manifestation,高血压,SIGN-CARD-TEXT-3A48213336,has_sign,323,7217,7255,no,中等证据文本,包含实体名和临床语义关键词，但疾病名未直接出现,可进入抽样复核后归并,EVD-CARD-FULLBOOK-C945AB94FACE24,医学思维模式由神灵主义变迁为今天的生物 - 心理 - 社会医学模式，历经了整体—局部—整体过程，尽管含义已有不同，但对人本和疾病的关注从没有停止。在许多国家，多种医学学说并行。比如我国，中医、西医并存，中医关注脏腑经脉学说，西医目前仍以分科为基础。随着老龄社会的到来，老年病人数量呈井喷式增长，他们往往同时患有多种疾病。多种病理机制共同作用，使疾病的诊断和治疗,仅作重抽取线索,候选可提示抽取方向，但证据上下文或章节坐标不足以支持自动归并,章节坐标未对齐；证据未直接出现疾病名；证据片段缺疾病名；证据片段缺实体名；实体过泛需疾病上下文,5,no,no,,,yes
历史候选池归并风险，不作为当前骨架缺陷,历史候选池/旧实例产物,当前骨架基线产物,主动脉夹层,主动脉夹层,可自动采用,exact,Symptom,clinical_manifestation,咳嗽,SYM-CARD-TEXT-24EDE9C876,has_symptom,463,7157,7216,no,中等证据文本,包含实体名和临床语义关键词，但疾病名未直接出现,可进入抽样复核后归并,EVD-CARD-FULLBOOK-ECC7A85DF15BFF,（三）体征 呼吸系统疾病不但表现呼吸系统体征，也可以表现其他系统的体征，因此体检时既要重视胸部的体格检查，又要注意全身的体格检查，如眼、口唇、气管、颈静脉、骨关节、指（趾）等。通过视触叩听对胸部进行检查，并注意两侧对比，以发现异常征象。不同疾病或疾病的不同阶段由于病变的性质、范围不同，胸部体征可以由完全正常到明显异常。肺部听诊现在多用爆裂音（crackles,仅作重抽取线索,候选可提示抽取方向，但证据上下文或章节坐标不足以支持自动归并,章节坐标未对齐；证据未直接出现疾病名；证据片段缺疾病名；证据片段缺实体名；实体过泛需疾病上下文,5,no,no,,,yes
历史候选池归并风险，不作为当前骨架缺陷,历史候选池/旧实例产物,当前骨架基线产物,二尖瓣反流,二尖瓣反流,可自动采用,exact,Sign,clinical_manifestation,水肿,SIGN-CARD-52CC24CD4C33,has_sign,10169,6567,6621,no,中等证据文本,包含实体名和临床语义关键词，但疾病名未直接出现,可进入抽样复核后归并,EVD-CARD-FULLBOOK-D8C5FEA9C173A2,2. 心脏炎 为小儿风湿热的主要表现，年龄越小心脏受累的概率越高。以心肌炎、心内膜炎最多见，亦可发生心包炎，轻者无症状，严重者可导致心衰。心肌炎可导致心脏增大、心尖搏动弥散、与体温不成正比的心动过速及心音低钝，有的可闻及奔马律及心尖区收缩期杂音，75% 的患儿主动脉瓣区闻及舒张中期叹气样杂音，心电图提示 PR 间期延长、ST-T 改变或心律失常。心内膜炎主要,仅作重抽取线索,候选可提示抽取方向，但证据上下文或章节坐标不足以支持自动归并,章节坐标未对齐；证据未直接出现疾病名；证据片段缺疾病名；证据片段缺实体名；实体过泛需疾病上下文,5,no,no,,,yes
历史候选池归并风险，不作为当前骨架缺陷,历史候选池/旧实例产物,当前骨架基线产物,不稳定型心绞痛,不稳定型心绞痛和非 ST 段抬高型心肌梗死,可自动采用,manual_synonym_rule,Symptom,clinical_manifestation,呼吸困难,SYM-CARD-19E67F3BE240,has_symptom,7283,5127,5196,no,强证据文本,同时包含疾病名、实体名和临床语义关键词,可进入抽样复核后归并,EVD-CARD-FULLBOOK-D5EFEFF51CA8DB,【临床分型】 由于病理解剖和病理生理变化的不同，冠心病有不同的临床表型。1979 年 WHO曾将其分为五型：①隐匿型或无症状型冠心病；②心绞痛；③心肌梗死；④缺血性心肌病；⑤猝死。近年趋向于根据发病特点和治疗原则不同分为两大类：慢性冠脉综合征（chronic coronary syndrome， CCS）和 急 性 冠 脉 综 合 征（acute coron,仅作重抽取线索,候选可提示抽取方向，但证据上下文或章节坐标不足以支持自动归并,章节坐标未对齐；证据片段缺疾病名；证据片段缺实体名；实体过泛需疾病上下文,4,no,no,,,yes
历史候选池归并风险，不作为当前骨架缺陷,历史候选池/旧实例产物,当前骨架基线产物,不稳定型心绞痛,不稳定型心绞痛和非 ST 段抬高型心肌梗死,可自动采用,manual_synonym_rule,Sign,clinical_manifestation,心动过速,SIGN-CARD-4E5DA62E1DA3,has_sign,7347,5127,5196,no,强证据文本,同时包含疾病名、实体名和临床语义关键词,可进入抽样复核后归并,EVD-CARD-FULLBOOK-B87926D16C2392,3. ECG 负荷试验 最常用的是运动负荷试验，增加心脏负担以激发心肌缺血。运动方式主要为分级活动平板或踏车，其运动强度可逐步升级。前者常用，让受检查者迎着转动的平板就地踏步，以达到按年龄预计可达到的最大心率（HRmax ）或亚极量心率（85%～90% 的 HRmax ）为负荷目标，前者为极量运动试验，后者为亚极量运动试验。运动中应持续监测 ECG 改变。运,仅作重抽取线索,候选可提示抽取方向，但证据上下文或章节坐标不足以支持自动归并,章节坐标未对齐；证据片段缺疾病名；证据片段缺实体名；实体过泛需疾病上下文,4,no,no,,,yes
历史候选池归并风险，不作为当前骨架缺陷,历史候选池/旧实例产物,当前骨架基线产物,动脉粥样硬化,动脉粥样硬化,可自动采用,exact,Symptom,clinical_manifestation,呼吸困难,SYM-CARD-19E67F3BE240,has_symptom,7283,4864,4889,no,强证据文本,同时包含疾病名、实体名和临床语义关键词,可进入抽样复核后归并,EVD-CARD-FULLBOOK-83877A86B8103B,【临床分型】 由于病理解剖和病理生理变化的不同，冠心病有不同的临床表型。1979 年 WHO曾将其分为五型：①隐匿型或无症状型冠心病；②心绞痛；③心肌梗死；④缺血性心肌病；⑤猝死。近年趋向于根据发病特点和治疗原则不同分为两大类：慢性冠脉综合征（chronic coronary syndrome， CCS）和 急 性 冠 脉 综 合 征（acute coron,仅作重抽取线索,候选可提示抽取方向，但证据上下文或章节坐标不足以支持自动归并,章节坐标未对齐；证据片段缺疾病名；证据片段缺实体名；实体过泛需疾病上下文,4,no,no,,,yes
历史候选池归并风险，不作为当前骨架缺陷,历史候选池/旧实例产物,当前骨架基线产物,动脉粥样硬化,动脉粥样硬化,可自动采用,exact,Sign,clinical_manifestation,水肿,SIGN-CARD-52CC24CD4C33,has_sign,8525,4864,4889,no,强证据文本,同时包含疾病名、实体名和临床语义关键词,可进入抽样复核后归并,EVD-CARD-FULLBOOK-1B5D5B1052B5D6,（3）钙通道阻滞剂（CCB）：CCB 分为二氢吡啶类和非二氢吡啶类，前者以硝苯地平为代表，后者有维拉帕米和地尔硫草。根据药物作用持续时间，CCB 又可分为短效和长效。长效包括长半衰期药物，例如氨氯地平、左旋氨氯地平；脂溶性膜控型药物，例如拉西地平和乐卡地平；缓释或控释制剂，例如非洛地平缓释片、硝苯地平控释片。降压作用主要通过阻滞电压依赖 L 型钙通道减少细胞,仅作重抽取线索,候选可提示抽取方向，但证据上下文或章节坐标不足以支持自动归并,章节坐标未对齐；证据片段缺疾病名；证据片段缺实体名；实体过泛需疾病上下文,4,no,no,,,yes
